119,158,458,697,1153,425,171,207,1043,104,1162,610,680,369,288,421,64,1105,309,574,478,751,455,347,917,432,791,95,291,509,578,759
265,81,487,666,1118,486,181,221,1137,133,1122,614,674,390,371,444,64,1156,323,599,488,727,506,323,731,409,768,61,278,485,564,709
182,141,250,704,976,679,220,192,1073,149,1134,599,639,416,377,268,73,1217,363,591,494,787,379,292,645,480,780,77,292,589,632,726
236,136,478,388,1213,325,164,225,905,127,1109,523,721,413,508,378,75,1100,360,613,403,736,382,383,921,447,795,87,332,481,603,742
200,134,421,794,544,341,166,203,1003,161,1203,604,687,350,514,284,58,1107,303,558,390,736,388,429,1057,468,768,79,304,568,552,712
239,155,441,785,1025,179,175,211,867,183,1227,562,713,352,265,464,81,1177,361,546,448,740,389,198,1060,465,812,90,360,544,578,717
247,166,503,747,1212,393,69,191,1010,112,1165,631,684,379,459,286,56,1110,347,606,485,773,415,291,849,396,792,93,292,500,549,764
299,140,539,751,945,418,168,110,1152,103,1281,609,697,343,370,321,78,1132,293,574,524,693,316,448,899,373,796,56,300,530,539,717
165,145,485,732,1203,474,160,247,606,71,1185,621,674,396,376,239,78,1062,377,598,484,744,451,436,574,455,755,47,287,587,606,708
319,161,440,739,1073,438,141,237,914,58,1172,612,694,376,342,249,70,1097,401,653,471,764,420,401,755,483,812,76,283,618,588,739
208,147,499,797,905,439,148,231,1247,134,663,591,680,338,212,377,75,1156,353,513,441,733,354,439,728,466,853,66,357,564,572,719
183,139,435,740,977,451,179,263,1117,154,1122,297,704,426,466,306,84,1198,363,532,440,757,408,393,717,456,838,78,279,601,563,692
344,167,443,743,993,499,175,274,1156,147,1193,588,324,337,366,265,82,1042,367,588,548,664,447,205,924,504,759,63,339,481,561,736
134,147,487,720,1039,390,147,232,1351,142,1205,615,686,219,547,252,75,1071,370,531,429,694,435,259,783,526,799,54,298,588,572,676
211,160,483,722,900,413,129,245,1299,103,1245,623,734,400,49,404,83,1205,264,556,491,779,371,374,877,406,781,43,308,487,562,699
315,171,454,714,1214,421,139,212,1048,101,1193,628,675,374,306,170,65,1124,336,610,468,845,442,252,730,440,819,69,303,527,603,739
290,134,443,760,1053,508,153,216,1255,126,1186,709,676,354,239,373,60,1095,315,591,481,758,393,375,682,439,771,73,305,526,560,714
365,155,483,760,947,371,183,234,1095,96,1096,621,740,338,337,375,103,534,469,533,499,762,466,264,634,553,810,48,274,667,578,674
194,158,438,709,1061,523,183,259,1007,132,1084,553,691,343,726,343,69,1112,209,573,402,690,407,332,773,456,744,77,364,537,605,717
183,139,410,710,1091,400,127,220,1113,171,1281,606,655,335,250,431,67,1244,269,288,453,770,322,474,921,444,843,62,273,564,543,696
199,142,459,710,1066,459,154,229,947,144,1199,640,723,390,337,351,75,1283,378,552,166,706,449,313,823,445,842,73,295,584,561,751
248,144,467,722,939,613,208,230,1180,125,1182,612,679,370,391,395,105,1174,343,575,472,336,357,314,599,505,798,51,256,545,603,699
289,152,548,740,1065,574,165,227,1187,117,1284,637,615,337,436,362,104,1034,356,563,492,719,234,195,732,392,780,54,297,453,551,740
196,138,451,694,1111,516,187,233,1106,154,1160,565,648,364,329,388,91,1095,332,577,440,650,493,192,1002,425,812,83,348,512,543,710
227,155,436,805,1127,414,146,232,1023,116,1218,568,684,334,503,311,89,1183,296,573,459,741,328,335,539,427,794,61,305,520,494,765
203,162,496,718,1107,397,171,262,1046,142,1275,618,727,329,391,305,83,1099,348,559,422,787,436,290,790,222,843,88,352,494,560,715
204,146,455,794,944,494,114,170,1086,225,1271,642,679,410,255,298,103,1316,368,584,452,786,394,291,675,444,396,87,274,543,538,778
341,135,534,803,1055,482,153,229,953,107,1247,601,678,350,325,401,76,1200,221,572,492,731,363,331,1047,420,829,29,238,472,548,666
328,142,468,767,1028,339,153,216,834,132,1243,617,678,334,188,600,92,1129,371,498,499,723,376,221,1210,460,860,74,160,487,569,684
223,140,449,821,1190,436,161,200,982,161,1264,564,701,334,456,273,91,1169,339,517,473,734,400,293,801,436,827,67,393,206,542,745
281,144,440,754,911,479,162,269,1163,122,1213,544,680,341,454,408,94,1086,421,559,477,608,383,392,700,422,778,51,495,580,274,690
193,138,494,812,1112,444,138,261,962,132,1388,662,695,341,484,262,97,1196,368,596,416,780,338,413,676,354,804,57,291,466,505,408
