164,290,148,272,219,322,353,279
136,323,95,289,286,317,315,244
83,362,110,241,265,344,341,286
159,366,79,255,218,251,413,275
182,363,87,324,208,235,346,261
177,322,165,276,260,203,370,238
123,353,116,291,233,325,315,249
140,338,100,321,272,328,317,189
