466,492,421,462,280,1036,191,701
597,468,454,503,305,833,293,569
505,473,385,486,296,1014,197,687
516,503,462,378,312,947,237,683
551,575,472,463,226,902,233,633
529,534,405,488,288,845,175,727
536,529,454,462,375,894,194,614
500,525,417,433,261,996,239,628
