122781,133215,128655,77196,115523,140700,72335,138413
140773,116028,129254,78089,114289,141455,71347,138527
140420,132267,113695,79689,114011,140739,72653,136845
140363,132334,130162,69345,113484,142285,71012,137460
140947,131479,132048,80833,99573,140795,71020,135866
139849,131330,131781,82040,113349,123731,70877,135801
140229,131067,133640,81853,112383,141917,61229,135100
139818,130602,133084,82647,112499,141592,70337,118956
