1550,856,2898,1629,1564,1568,2237,3865
1835,758,2963,1651,1609,1555,2195,3738
1485,844,2827,1621,1619,1674,2319,3740
2124,884,3084,1538,1526,1398,1797,3852
1215,945,3054,1618,1392,1641,2399,3883
1708,734,3147,1757,1608,1331,1986,3940
1567,846,3200,1673,1602,1550,1786,3906
1796,943,3051,1650,1522,1415,2050,3466
