31706,27110,31670,10206,27200,13594,20886,15719
35551,23828,31256,10137,28934,12673,20574,16190
36457,27261,27845,10336,27269,12976,21104,15401
35798,27247,31696,8836,28539,13082,20643,15565
35720,26748,31716,10254,24433,13584,20632,15616
36172,28276,32006,10010,26928,11197,20680,15804
35825,28089,31609,9938,28226,12791,17740,15832
36082,28065,31639,9889,27711,13106,20018,14149
