28254,37316,17262,16126,21631,44118,26534,66457
31819,32680,16794,16067,20835,44237,26656,68446
32733,37603,15652,16171,21014,44264,27155,65121
30964,36545,17498,14233,21252,45378,27977,66357
31277,36892,16748,15764,18157,45318,27212,68011
31569,37083,16580,16248,21692,39225,27092,67043
31840,36454,16466,16066,20980,45657,23989,67303
31767,37082,18391,16677,22511,42779,26554,57937
