0,259,120,155,67,351,81,94,27,185,40,1,107,119,8,1,51,115,387,10,316,130,34,35,178,93,143,24,0,51,99,68,35,7,0,209,181,21,21,24,174,2,4,46,26,1,17,79,105,92,58,34,300,29,8,164,84,614,21,98,0,689,174,94
76,0,94,228,70,325,79,102,49,175,40,8,112,77,15,4,45,115,387,16,323,10,33,37,187,105,114,9,2,101,83,58,65,6,6,177,182,14,22,37,181,1,6,69,30,1,19,61,104,89,52,29,325,46,13,175,104,605,17,107,2,710,195,83
69,249,0,177,61,329,81,72,80,157,94,6,141,70,7,49,66,126,413,7,286,46,44,34,169,86,123,25,6,45,98,62,35,0,3,143,170,61,27,96,147,7,6,33,57,5,44,61,103,83,37,53,255,86,68,149,114,631,13,88,4,654,163,95
81,218,138,0,76,296,97,58,37,167,86,3,111,78,12,1,52,128,403,1,279,90,43,42,200,97,138,15,0,67,83,68,87,0,2,140,180,23,26,42,167,1,2,83,45,0,16,104,115,95,52,42,247,70,10,156,69,565,17,104,1,682,184,91
152,243,145,276,0,296,92,50,33,141,86,2,121,63,13,4,54,115,401,10,255,38,36,33,171,94,160,8,2,96,60,30,115,7,2,85,174,36,20,36,143,3,2,136,37,0,19,131,147,89,65,54,291,44,10,156,73,562,22,89,1,725,170,88
101,254,102,279,67,0,119,43,33,158,82,3,113,77,8,4,37,116,393,4,293,78,33,29,159,98,115,27,0,89,96,43,91,2,68,239,181,24,20,38,176,3,1,89,40,3,20,95,112,95,47,49,236,43,9,168,87,541,25,101,0,693,180,102
186,224,126,172,92,331,0,49,42,140,84,7,119,118,4,6,47,127,394,16,244,97,47,38,130,92,169,30,19,84,69,100,85,15,36,53,186,112,26,45,137,6,5,26,29,1,21,101,124,81,49,35,284,50,15,148,89,562,22,102,17,662,160,105
61,243,176,268,74,300,92,0,31,158,129,8,105,79,2,0,29,123,391,8,256,72,29,39,191,110,165,58,2,41,75,52,80,2,0,60,190,30,21,64,163,9,3,150,37,0,21,95,119,89,68,31,269,37,16,180,70,551,16,101,0,686,191,91
188,226,157,214,85,279,99,50,0,175,73,9,111,91,5,1,29,116,374,6,273,142,33,39,184,92,168,63,4,69,106,78,29,9,16,241,179,37,19,40,158,16,3,64,27,1,19,91,99,88,52,44,263,42,7,156,86,513,20,101,0,651,169,92
93,250,160,176,101,297,82,50,41,0,125,5,116,81,5,1,75,105,385,8,269,105,38,45,165,104,163,28,2,38,88,59,132,3,0,158,176,17,26,58,171,1,2,25,61,1,36,101,135,92,66,20,267,44,12,173,54,572,22,109,0,654,190,87
