48,56,48,50,54,95,63,53,64,44,24,35,24,37,81,81,60,119,55,56,94,89,68,83,46,39,66,56,65,51,33,89,89,98,63,73,88,104,77,47,43,29,47,27,96,77,30,89,96,71,93,73,92,67,47,48,52,43,35,84,100,78,49,65
50,41,37,51,41,90,57,54,68,26,19,42,35,34,81,58,71,78,48,56,84,78,60,95,53,40,56,50,69,61,40,68,106,109,80,95,90,86,69,39,43,32,56,41,120,74,26,92,95,65,89,73,126,91,61,49,43,50,46,69,92,73,53,72
47,50,43,46,34,132,55,51,70,30,29,36,29,48,93,90,51,104,46,59,94,70,44,78,59,47,50,45,46,55,38,59,85,101,74,92,88,102,75,43,55,25,40,25,104,77,26,79,86,72,117,80,122,74,50,38,52,40,30,81,115,83,60,77
55,44,52,56,39,98,49,60,62,29,18,35,40,37,115,63,74,108,50,45,82,81,56,94,59,25,49,46,57,43,29,84,117,87,77,88,100,88,68,47,43,32,47,33,119,78,18,77,89,65,96,88,126,71,48,51,45,34,40,81,122,81,41,65
46,55,50,61,43,102,67,57,63,35,19,34,38,50,99,73,70,95,40,38,88,96,50,84,62,34,59,48,59,45,32,97,108,93,57,93,98,81,67,49,60,44,47,28,106,74,26,86,97,75,80,86,113,79,48,42,57,32,33,78,96,82,45,47
49,40,32,52,51,90,63,51,80,35,26,35,26,33,89,64,61,106,44,56,93,89,78,86,64,44,62,44,60,66,40,88,99,94,77,91,110,91,79,40,48,27,48,28,108,81,29,78,101,83,83,74,103,93,44,45,24,46,49,80,83,57,46,60
48,55,36,51,35,71,62,54,82,44,35,40,20,49,91,71,58,107,37,54,107,66,59,77,55,43,52,60,68,51,46,87,92,120,61,103,74,93,56,42,42,23,57,28,105,86,27,70,79,72,92,79,105,82,55,44,46,36,51,93,114,76,52,70
48,32,44,61,53,102,71,50,61,33,23,35,37,50,115,61,62,101,36,47,91,41,50,84,57,35,55,42,58,58,53,70,78,105,78,101,93,93,52,38,36,28,54,29,111,82,23,78,84,82,106,90,124,65,63,48,54,34,56,86,100,92,50,67
38,44,42,55,32,92,62,67,43,37,23,31,48,37,88,71,59,128,41,43,90,102,52,96,57,28,59,55,58,58,38,79,84,89,57,90,85,82,63,50,53,33,55,25,122,83,26,81,97,53,89,96,119,67,64,48,59,56,38,84,121,66,49,59
45,50,40,75,51,109,68,59,50,27,16,22,20,36,91,82,69,110,55,41,83,105,52,83,55,26,58,50,51,57,26,87,98,91,74,89,80,93,61,65,58,34,50,35,105,73,29,69,107,66,81,89,112,82,46,47,48,39,43,80,115,78,49,61
58,49,48,57,48,100,62,51,58,33,20,35,19,27,87,65,60,118,59,53,87,73,61,77,48,35,68,45,56,65,42,81,101,84,70,98,92,122,78,33,46,26,54,37,122,81,25,74,86,63,86,89,97,74,58,39,37,44,42,84,112,81,44,72
41,38,39,43,33,107,53,45,73,31,21,29,33,41,87,82,59,137,40,56,101,72,56,94,51,36,58,48,67,60,40,84,99,89,69,101,100,99,64,38,56,27,35,29,92,91,28,87,86,88,103,85,100,73,55,36,43,50,40,84,92,85,51,66
45,52,43,55,59,70,38,54,61,36,31,33,24,32,94,62,74,122,50,56,96,95,40,77,42,37,60,64,64,58,34,78,95,105,74,99,83,75,67,37,34,34,51,23,131,77,30,98,92,73,100,95,123,68,56,26,43,43,50,73,100,87,47,71
49,51,47,54,42,82,56,62,47,30,18,33,37,34,107,69,55,117,47,47,92,84,39,77,43,37,59,58,48,62,24,92,115,71,63,83,73,105,71,47,49,40,49,38,123,80,23,74,99,75,101,104,109,74,61,43,46,35,43,78,110,86,53,76
52,70,50,61,54,123,61,55,51,32,17,29,18,35,90,67,71,94,39,46,82,72,46,95,43,47,62,56,60,73,50,87,85,81,75,97,84,80,66,42,49,39,56,48,124,73,20,95,93,73,87,77,102,75,50,48,45,28,43,79,114,90,41,49
47,42,45,44,30,100,47,45,65,42,15,31,29,30,85,62,65,111,47,52,102,86,58,95,43,34,71,64,55,64,37,89,98,105,58,109,89,93,65,41,35,22,43,28,101,67,17,70,99,64,97,104,99,81,56,48,53,40,48,90,118,86,65,75
35,51,35,53,37,104,43,41,71,34,25,37,31,46,102,69,68,113,41,57,108,75,55,76,60,32,52,44,51,50,47,68,89,81,66,93,86,88,67,34,50,31,51,19,116,77,31,84,90,84,106,97,105,90,58,35,60,41,34,89,113,83,55,82
41,62,35,72,53,81,55,67,70,33,25,48,27,42,108,59,71,104,47,41,80,75,53,93,44,40,62,50,60,51,45,99,91,64,82,73,91,71,66,43,52,32,63,34,111,77,31,88,112,99,101,80,115,78,47,56,46,31,41,83,88,70,37,50
48,61,52,60,43,94,56,57,83,35,27,37,17,35,91,64,55,85,51,43,98,87,62,77,52,50,53,52,58,63,39,97,101,89,59,93,74,100,87,51,43,25,51,32,91,84,15,81,104,73,89,69,92,85,51,50,40,42,48,99,98,86,53,59
57,42,44,49,45,103,70,46,82,31,22,34,35,38,92,70,67,95,38,54,88,60,44,88,49,38,50,49,61,67,47,64,104,96,77,97,109,98,74,45,40,27,50,36,115,72,28,99,90,62,86,69,129,78,38,47,44,39,52,93,83,84,54,62
52,47,44,43,40,99,50,57,62,42,31,42,34,41,87,81,49,95,42,59,96,77,54,86,53,41,55,58,44,53,41,56,106,93,77,97,84,92,66,48,58,30,36,32,100,96,19,96,87,79,115,76,110,69,44,30,51,50,53,80,101,76,67,67
50,57,43,50,40,88,43,54,71,23,13,32,33,42,106,65,73,97,54,47,87,70,46,78,56,21,53,50,49,55,46,99,104,86,79,87,98,86,68,47,38,31,47,34,120,89,37,98,93,76,113,73,117,86,49,38,59,30,39,81,117,83,46,56
44,52,44,52,49,87,57,66,68,46,28,35,38,46,102,73,73,97,37,51,99,72,55,78,60,43,57,48,52,36,29,92,115,84,62,102,95,97,69,49,59,41,47,26,114,71,33,97,89,66,83,79,123,78,53,34,47,30,35,89,94,88,41,40
