11,13,13,59,27,39,46,24,17,12,30,25,122,60,6,8
9,10,16,63,37,50,42,24,11,8,40,21,116,57,5,3
10,10,24,53,42,40,41,32,14,9,30,29,107,55,6,10
10,11,11,59,45,42,48,31,11,11,31,24,110,52,2,14
6,14,18,66,45,37,48,27,15,6,32,23,107,52,3,13
7,6,19,69,48,44,51,32,6,7,23,25,116,47,6,6
8,5,17,68,48,40,49,33,3,6,41,23,110,52,3,6
4,6,16,79,36,44,45,28,11,10,20,29,117,57,1,9
5,4,8,75,40,49,63,27,6,4,27,16,116,64,4,4
4,9,16,74,48,43,48,32,12,7,32,20,107,54,4,2
7,2,11,67,36,56,52,29,9,6,21,25,123,60,5,3
4,2,8,81,30,53,41,11,16,14,16,27,130,70,5,4
7,6,25,75,46,46,49,25,10,8,19,15,109,54,7,11
5,5,23,69,41,42,44,21,9,7,29,22,116,64,5,10
6,9,16,78,33,34,43,17,17,10,33,20,118,64,3,11
12,6,13,70,40,39,41,22,13,13,35,32,120,49,5,2
