32,26,34,29,31,34,31,23,16,21,30,30,31,28,19,27
15,21,19,9,17,18,9,11,17,15,4,3,11,11,13,8
59,53,91,69,76,85,85,84,77,68,90,78,88,80,73,70
26,20,9,14,9,8,9,14,15,24,11,9,14,23,34,20
42,39,38,40,34,32,33,39,37,39,43,43,39,32,42,36
18,9,4,10,17,9,14,16,14,5,15,15,13,20,11,13
46,51,39,49,43,43,37,34,37,42,41,50,38,42,40,42
33,43,39,54,51,45,53,43,44,47,47,37,39,37,49,44
64,70,50,48,43,45,45,62,63,78,62,66,64,63,61,62
34,35,39,48,44,43,38,41,49,40,54,33,42,47,36,49
30,23,36,28,30,36,28,37,35,36,26,25,24,21,23,26
23,31,40,39,34,28,34,29,39,28,20,23,23,16,14,34
32,37,35,36,32,41,33,29,27,25,29,28,32,37,33,40
40,35,23,23,31,24,40,31,34,30,36,45,35,39,41,28
11,8,7,8,16,18,21,17,7,9,2,25,18,12,13,12
7,11,9,8,4,3,2,2,1,5,2,2,1,4,10,1
