44,32,27,36,25,23,39,52,31,40,55,52,40,42,30,33
56,46,61,52,47,52,56,52,50,57,62,59,56,62,66,64
22,28,17,16,22,18,18,19,16,12,23,33,25,25,31,22
26,28,35,44,45,47,39,41,36,40,33,26,36,32,24,36
20,22,16,19,22,20,24,28,30,33,28,30,26,31,33,24
100,92,84,80,84,77,86,81,89,77,90,82,79,83,85,84
12,16,26,26,34,32,25,27,25,30,22,13,17,22,13,24
26,21,15,15,14,11,8,16,17,13,21,27,20,24,26,19
2,4,3,7,4,2,0,0,1,1,0,0,0,0,0,1
15,24,13,11,25,17,33,10,19,25,8,13,24,19,22,15
36,32,45,34,42,38,29,27,35,26,22,23,33,26,23,35
12,15,7,8,5,20,19,23,21,24,16,16,23,24,25,12
2,1,0,3,2,1,3,1,1,1,2,0,0,3,1,1
61,65,86,95,84,81,74,66,80,64,57,48,67,53,67,71
49,46,40,35,34,39,40,49,40,49,47,42,38,36,44,38
29,40,37,31,23,34,19,20,21,20,26,48,28,30,22,33
