31,25,24,11,49,42,23,21,119,15,6,34,30,19,29,34
44,39,30,12,49,46,24,23,96,21,9,21,20,16,35,27
24,34,46,13,43,49,27,10,105,36,7,24,6,26,23,39
31,31,40,14,42,59,29,12,111,26,14,23,14,17,22,27
28,37,53,12,44,66,24,17,101,27,8,12,4,19,21,39
26,38,41,10,46,55,25,10,115,32,4,3,7,25,28,47
22,37,35,12,43,52,32,10,129,20,9,18,12,21,29,31
27,34,26,16,45,48,29,12,125,28,2,22,12,25,25,36
27,32,33,17,43,57,26,21,117,23,11,17,12,25,25,26
40,35,27,18,35,56,22,17,115,21,15,32,14,19,22,24
28,44,19,21,57,45,35,17,124,19,4,16,9,27,23,24
31,36,22,17,62,39,26,12,129,18,1,17,12,23,33,34
31,38,38,11,50,43,32,9,125,21,2,13,10,18,30,41
39,37,21,17,49,35,30,17,121,26,2,20,15,24,32,27
26,32,29,14,48,44,18,22,115,36,1,30,17,20,36,24
20,35,33,17,52,48,29,22,111,24,8,22,11,21,26,33
