24,27,20,41,54,45,66,35,39,31,33,6,22,32,10,27
16,28,15,31,57,55,63,27,46,36,35,5,19,33,12,34
17,25,13,37,69,59,56,32,41,23,29,2,32,35,15,27
29,25,11,33,63,63,47,32,34,19,32,4,45,49,3,23
35,35,7,36,61,74,55,24,37,13,26,7,31,36,10,25
22,33,14,41,57,63,47,41,35,15,26,3,27,39,17,32
27,32,13,27,61,56,57,38,33,13,15,5,31,43,15,46
43,27,17,38,38,52,52,25,41,20,22,2,28,34,21,52
22,32,14,31,59,53,59,23,38,13,31,6,31,38,14,48
35,23,14,26,57,53,56,31,41,24,21,9,33,32,14,43
23,30,22,30,59,43,63,28,44,27,26,5,21,39,11,41
24,22,18,56,49,35,76,19,46,24,27,4,18,35,19,40
13,19,10,37,61,56,69,31,44,22,29,2,15,33,18,53
25,24,22,23,49,47,70,35,44,22,23,10,25,37,17,39
10,20,21,42,45,56,70,25,45,20,41,6,32,27,7,45
19,23,15,39,59,55,62,27,44,22,27,6,26,41,9,38
