1164,4122,3217,3824,3654,4816,1778,3905,3698,5170,3706,2423,6468,4353,5092,3600,4565,1701,2672,3819,7414,5010,3418,3363,4460,2298,4722,5975,2916,9026,5109,2702
2506,2048,3264,3865,4303,5161,1718,3922,3337,5020,3580,2698,6516,4440,5178,3490,4664,1705,2736,3576,7358,4850,3465,3405,4171,2288,4540,6250,2807,9049,4847,2573
2520,4012,1586,3987,4380,4869,1699,3822,3552,5097,3839,2515,6400,4386,5143,3336,4595,1805,2466,3917,7489,4809,3279,3230,4660,2249,4469,5496,3000,9374,5268,2539
2376,4245,3217,1960,4709,5065,1570,3746,3303,4953,3443,2754,6748,4512,5524,3309,4404,1556,2546,3802,7353,4888,3377,3191,4294,2234,4631,6002,2751,9191,5113,2671
2391,4102,3300,4198,2221,4580,1757,3766,3389,5031,3479,2607,6634,4550,5245,3412,4302,1544,2429,4007,7581,4677,3263,3110,4290,2420,4690,6177,2597,9473,5127,2670
2814,3974,3003,4137,4289,2362,1679,3827,3326,5032,3467,2817,6618,4528,5579,3429,4498,1605,2516,3892,7409,5029,3388,3323,4388,2234,4564,5977,2906,8988,4978,2482
2381,4213,3063,4092,4065,4801,836,3715,3338,5025,3645,2675,6632,4543,5694,3388,4473,1599,2564,3747,7319,4887,3316,3145,4199,2483,4537,6281,2788,9380,5120,2605
2220,4454,3393,4214,4226,4449,1703,1963,3340,4969,3513,2793,6592,4675,5583,3515,4568,1506,2708,4010,7281,4804,3297,3120,4599,2354,4693,6081,2410,8626,5112,2738
2727,3982,3108,3989,4533,5105,1636,3658,1685,5082,3432,2905,6938,4636,5549,3359,4424,1646,2681,3801,7256,4792,3331,3106,4351,2329,4419,5715,2532,9190,5077,2778
2614,4179,3110,4128,4170,4962,1646,3928,3330,2361,3593,2903,6805,4694,5520,3388,4453,1539,2523,3631,7350,4700,3413,3276,4153,2216,4600,5680,2787,9656,4988,2589
2782,4130,3112,4416,3749,4551,1691,3823,3357,4994,1695,2413,6808,4937,5514,3445,4334,1534,2512,3865,7365,4942,3394,3334,4843,2249,4620,5684,2629,9051,5143,2551
2855,4429,3200,4158,4447,4666,1670,3876,3466,5060,3605,1486,6677,4694,5612,3478,4283,1503,2646,3794,7192,5076,3229,3161,4096,2334,4492,5760,2655,9048,4797,2486
2735,4430,3219,4268,4202,4652,1629,3849,3367,5078,3522,2780,3435,4745,5433,3240,4535,1552,2488,3814,7327,4561,3312,3293,4432,2118,4526,5781,2730,9508,4981,2452
2341,4446,3136,4414,3757,4713,1605,3813,3459,5061,3525,2656,6907,2422,5578,3323,4473,1508,2506,3764,7322,4890,3235,3162,4792,2174,4476,5845,2587,9507,5107,2556
2876,4427,3176,4240,3791,4679,1641,3718,3421,4956,3330,3066,6795,4840,2652,3440,4362,1499,2802,3887,7133,4871,3270,3287,4080,2358,4451,5786,2710,9495,4833,2587
2549,4331,3083,4174,4559,4572,1640,3818,3135,4967,3542,3181,7064,4688,5788,1693,4346,1458,2692,3706,7209,4729,3276,3053,4365,2166,4471,5821,2559,9049,5343,2581
2465,4381,3124,4323,4267,5039,1608,3774,3433,4953,3595,2896,6829,4778,5441,3432,2106,1637,2717,3638,7084,4659,3384,3206,4387,2309,4507,6222,2629,8924,4862,2506
2617,4358,3181,4386,3852,4748,1732,3708,3276,5007,3713,3020,6861,4899,5767,3589,4134,792,2486,3700,7216,4881,3259,3124,4088,2222,4622,5762,2671,9576,4865,2512
2927,4176,3289,4339,4540,4976,1642,3739,3271,4999,3445,2801,6819,4880,5619,3400,4356,1642,1300,3787,7064,4635,3198,3215,4501,2290,4475,5653,2431,9261,4792,2614
2226,4436,3218,4410,4810,5309,1745,3815,3152,4837,3400,3134,7010,4847,5577,3355,4292,1629,2587,1787,7092,4944,3309,3113,4177,2279,4484,5715,2258,9208,4815,2586
2786,4408,3042,4274,4155,4723,1583,3661,3299,4829,3639,3162,7043,4885,5825,3336,4462,1550,2486,3681,3562,4691,3277,2993,4397,2263,4361,5733,2705,9587,4794,2579
2638,4454,3221,4244,4228,4679,1619,3754,3469,4899,3408,3086,6938,4834,5654,3490,4418,1495,2597,3683,7141,2487,3348,3195,4083,2269,4470,5766,2563,9229,4927,2569
2720,4414,3061,4474,3957,4961,1665,3655,3462,4937,3631,3116,6837,4987,5791,3325,4397,1525,2559,3465,7181,4808,1659,3199,4372,2267,4329,5695,2613,9183,4831,2587
2997,4579,3046,4424,4376,5111,1591,3645,3349,4985,3360,3122,6919,4964,5758,3230,4329,1672,2711,3637,7091,4587,3171,1469,4138,2300,4363,5718,2462,9289,4910,2517
2341,4508,3161,4514,4009,4643,1654,3718,3133,4865,3530,3197,7006,4840,5743,3332,4380,1513,2468,3889,7248,4831,3186,2986,2438,2223,4679,6334,2482,9170,4835,2546
2632,4518,3012,4374,4331,4729,1639,3768,3223,4831,3392,2973,7090,4923,5857,3192,4477,1673,2438,3703,7142,4731,3303,2995,4517,1171,4422,5772,2665,9564,4786,2486
3096,4078,3046,4345,4275,4573,1593,3732,3165,4984,3488,3005,7089,4959,5803,3441,4278,1527,2612,3678,7191,4955,3205,3256,3980,2125,2237,5678,2478,9897,4856,2614
2418,4464,2987,4392,3820,4923,1586,3721,3264,4836,3519,3150,6975,4933,5869,3441,4376,1581,2562,3539,7074,5019,3311,3048,4278,2243,4502,3015,2646,9408,4851,2516
3054,4523,3189,4550,3259,4343,1655,3903,3345,4734,3480,2893,7185,5091,5734,3435,4530,1457,2510,3669,7068,4634,3143,3380,4466,2243,4565,5819,1319,9518,4774,2596
2620,3735,3037,4448,4474,4826,1488,3617,3204,4737,3427,3228,7450,4885,5769,3482,4361,1544,2544,3624,7189,4873,3366,2978,3865,2214,4458,6251,2654,4695,4936,2585
3288,4775,3084,4435,4166,4675,1572,3806,3053,4877,3570,3161,6992,5074,5983,3392,4251,1533,2661,3703,7038,4760,3154,2816,4126,2119,4505,5854,2475,9232,2286,2562
2852,4846,3063,4558,3910,4963,1640,3661,3199,4782,3413,3016,7108,4943,5940,3306,4304,1554,2591,3619,7092,4886,3305,3082,4526,2107,4429,5831,2595,9116,4720,1175
