894,11131,3806,3816,3603,2832,1637,3814,3349,1238,2257,2094,3256,1729,2256,5035,3599,1826,506,3500,3098,3921,2609,2976,2962,4600,3295,6937,1247,3091,1598,5776
1755,5653,3710,3778,3654,3237,1642,3890,3417,936,2210,2171,3136,1423,2110,5001,3517,2030,536,3499,2976,4297,2731,3033,2950,4614,3362,6768,1215,3085,1561,5662
1813,11216,1753,3794,3652,2858,1652,3830,3371,1097,2253,2222,3147,1592,2090,5036,3673,2107,466,3453,3003,4042,2715,3056,2955,4638,3241,6689,1210,3074,1701,5946
1906,11001,3753,1899,3544,3600,1600,3845,3220,940,2283,2139,3370,1703,2062,4652,3577,2225,512,3352,3194,4357,2652,3048,3119,4540,3353,6571,1233,3031,1647,5403
1890,11173,3899,3744,1808,2625,1764,3958,3478,1288,2103,2095,3034,1697,2218,5162,3618,1744,592,3585,2871,3810,2591,3142,2904,4698,3402,6908,1151,3146,1778,5482
1757,11233,3759,3775,3648,1288,1627,3955,3205,936,2085,2117,3168,1780,2125,4861,3828,2111,481,3601,3130,3911,2610,3072,3148,4645,3306,6828,1129,3108,1697,5604
1757,11215,3734,3746,3592,3171,837,3821,3483,1048,2109,2160,3200,1671,2146,4992,3703,1945,512,3529,3165,3841,2613,3012,2996,4622,3227,6880,1344,3089,1713,5527
2081,11156,3731,3777,3515,2867,1687,1950,3355,1263,2290,2247,3180,1590,2075,4771,3569,2082,553,3430,2979,4494,2579,3129,3023,4540,3385,6539,1110,3047,1743,5530
1854,11041,3754,3757,3607,2935,1661,3795,1642,1065,2162,2093,3392,1708,2209,4922,3889,1796,473,3398,3150,3977,2659,2999,3008,4667,3272,6788,1450,3174,1667,5500
1747,11238,3673,3580,3538,3176,1728,3839,3347,632,2173,2124,3157,1677,2163,4900,3699,2060,485,3517,2977,3907,2735,3156,3067,4735,3274,6779,1447,3090,1683,5480
1852,10957,3752,3608,3644,2913,1773,3938,3279,857,1103,2208,3357,1562,2094,4828,3785,1845,450,3572,2970,3993,2531,3175,3101,4597,3288,6632,1245,3117,1905,6271
1955,11117,3898,3746,3739,2982,1593,3886,3372,993,2136,1132,3111,1557,2033,4789,3528,2052,545,3722,2892,4857,2571,3137,3160,4515,3231,6567,1104,3195,1848,5138
1887,11096,3900,3829,3611,2463,1640,4034,3349,1112,2166,2113,1656,1718,2133,4875,3656,1760,481,3464,2888,3647,2641,3204,3050,4622,3378,6689,1150,3109,1865,6413
1846,11254,3778,3770,3634,3096,1550,3920,3350,1278,2128,2141,3214,885,2155,4825,3614,2087,515,3412,3012,3882,2786,3185,3150,4495,3440,6679,1104,3062,1755,5360
1828,11116,3893,3759,3496,3356,1706,3865,3263,793,2187,2086,3364,1875,1077,4672,3777,2224,552,3384,3106,4128,2697,3107,3094,4533,3405,6555,1256,3133,1669,5228
1801,11280,3820,3727,3760,2788,1600,3924,3330,1112,2136,2152,3231,1688,2288,2483,3601,1872,488,3503,3219,3672,2549,3202,2962,4518,3187,6846,1256,3174,1820,5693
1822,11262,3746,3746,3550,3408,1612,3793,3296,987,2257,2142,3271,1466,2079,4818,1756,2118,438,3411,3086,4127,2664,3254,3106,4597,3287,6673,1188,3108,1679,5573
1795,11365,3794,3755,3560,2933,1644,3921,3429,1088,2025,2182,2952,1413,2130,5057,3678,1067,478,3521,2944,3938,2756,3226,3104,4564,3191,6900,997,3114,1817,5990
1811,11165,3784,3770,3566,2762,1746,3819,3384,953,2135,2123,3139,1656,2181,5035,3736,1859,247,3542,2995,4216,2599,3128,2985,4629,3312,6774,1210,3266,1757,5672
1753,11209,3735,3693,3568,3197,1742,3953,3350,955,2116,2185,3220,1483,2162,4835,3567,2127,489,1698,2954,3922,2719,3266,3078,4503,3286,6660,1212,3118,1855,5900
1921,11074,3770,3700,3513,3161,1742,3932,3235,1234,2150,2100,3325,1559,2194,4732,3778,1924,505,3428,1424,3782,2781,3253,3147,4549,3364,6419,1247,3013,1809,5963
1896,11293,3858,3695,3595,2851,1675,3943,3296,1072,2173,2172,3145,1610,2121,4814,3651,1978,536,3410,2991,2148,2762,3213,3053,4545,3312,6656,1131,3114,1940,5495
1910,11190,3774,3650,3503,2912,1699,3996,3330,1240,2011,2258,3079,1617,2218,4703,3665,2115,513,3562,2953,3902,1386,3385,3211,4476,3371,6515,1043,3090,1904,5758
1751,11102,3715,3811,3587,3275,1702,3872,3223,1054,2145,2039,3313,1687,2112,4776,3864,2019,561,3580,3236,3885,2466,1518,3110,4516,3308,6643,1277,3135,1818,5494
1792,11188,3723,3768,3580,2711,1660,3825,3240,1189,2229,2095,3257,1665,2184,4734,3555,1916,446,3478,2990,4183,2753,3214,1550,4689,3327,6667,1274,3144,1788,5897
1785,11212,3771,3625,3695,2962,1662,3890,3358,987,2011,2099,3190,1531,2157,4852,3820,1886,452,3630,3094,3868,2636,3184,3196,2332,3278,6677,1196,3122,1907,5888
