0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,1,15,0,6,0,2,4,6,0,0,5,2,1,6,4,0,6,3,16,9,2,5,0,0,7,4,5,4,3,4,0,6,6,3,0,3,0,4,6,2,1,6,6,4,6,18,14,1,7,1,0,0,19,8,5,0,2,3,1,0
1,1,0,5,3,2,3,4,6,0,5,1,0,0,5,4,0,3,2,4,0,1,3,3,0,2,3,0,5,1,1,0,3,1,1,1,2,2,7,2,0,3,4,3,3,1,0,9,3,7,3,4,2,1,4,0,10,1,7,4,1,3,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,5,13,0,19,7,7,11,10,8,6,12,0,5,3,10,9,12,4,11,8,3,12,9,7,2,9,5,11,0,14,7,10,4,4,5,7,3,4,9,6,9,4,9,9,7,12,10,8,1,4,6,1,7,4,15,3,18,11,5,2,9,5
5,4,0,7,5,0,7,7,5,15,8,4,7,0,2,11,5,10,14,10,3,13,5,5,5,1,3,6,4,1,13,0,3,4,2,11,4,4,3,5,4,3,1,5,2,5,1,2,13,8,3,12,10,6,3,10,0,3,7,2,8,4,2,6
13,20,19,25,13,17,0,15,22,22,14,21,24,13,9,22,15,14,13,10,26,15,25,33,15,5,25,28,16,22,14,19,24,27,20,12,18,14,9,11,25,11,19,17,21,20,22,14,15,9,11,15,16,23,26,23,15,18,17,24,25,26,29,12
14,7,9,7,6,5,12,0,3,9,15,3,10,6,5,8,9,12,4,14,2,3,4,2,6,11,6,6,3,3,3,8,0,4,10,7,19,10,8,12,3,4,6,11,8,11,7,8,5,1,17,9,2,8,4,5,0,8,3,5,10,15,9,12
19,32,19,22,25,14,24,21,0,17,31,28,20,23,20,15,28,17,17,24,31,26,32,30,23,14,24,24,24,26,19,23,23,17,27,21,18,29,26,15,20,26,23,26,23,36,26,22,19,19,13,23,24,23,30,27,16,23,22,23,22,18,22,26
0,18,0,9,24,0,4,21,10,0,21,11,3,0,0,2,17,41,9,12,3,7,7,0,11,0,2,0,19,9,0,19,6,0,0,16,0,25,12,15,2,13,15,0,7,1,0,16,0,9,2,3,8,0,17,0,2,0,7,7,0,1,0,6
11,10,14,4,12,12,1,9,2,13,0,9,2,2,4,7,7,11,2,7,4,10,6,4,11,12,3,2,5,4,5,3,2,5,3,11,6,7,6,2,6,7,3,5,1,2,4,19,15,11,9,3,7,5,5,5,3,6,3,3,3,7,3,3
