20867,9516,18721,12622,9765,7832,14609,32086
23829,8148,19337,12476,9770,7187,14785,32369
23776,9399,17033,12407,10024,7222,14608,32199
24095,8888,19049,11379,9143,7388,14752,32768
23923,9134,19237,12653,8401,7273,14816,32352
23931,9031,19500,12397,10204,6184,14674,32151
24141,9171,19667,12245,9221,7475,12800,32416
23786,9138,19417,12392,9943,7170,14711,28356
