48753,48595,45041,43660,37278,83678,32946,74233
54766,42184,44919,43708,38175,84118,32744,74435
54882,48414,39484,44123,37882,83546,33106,73612
54515,48419,44871,38145,38019,83448,34330,73862
55046,48532,45039,43377,32874,83866,32800,74589
55656,48494,45194,42599,38205,72493,33788,73853
55224,48852,45561,43246,37617,83070,29259,73671
55145,48911,45054,43082,37965,83373,33224,64438
