59776,80054,60453,56974,83643,47809,41981,86567
67012,73000,60038,56373,84047,47635,40638,85750
65635,82535,53490,55677,84098,47689,42719,86449
65849,81816,60805,49274,84878,47436,42091,86568
66401,81469,61016,55296,74047,47049,42334,86872
66534,82652,59855,54418,85659,41255,42688,86636
65415,84074,60797,54415,85447,47100,37048,86151
65648,82386,60675,54607,86150,47667,42168,75267
