33805,51694,50560,55988,55019,46317,73272,49606
37281,45658,50889,56309,55453,45921,74274,48756
38152,51295,44144,56288,55769,46308,73475,49097
38314,51809,51191,48469,55096,45954,74334,48770
38037,51910,51248,55528,47827,46154,74515,48732
38683,51244,51117,54863,54802,40367,74459,49612
39402,51393,50634,55734,55179,45622,64585,49043
39091,51175,50337,55518,55262,46048,74155,43182
