35104,48425,77094,44828,53102,48873,53783,54450
40946,41605,78493,43991,53520,48642,53416,54485
40989,47462,68477,44586,53437,48923,53317,53973
40980,47115,77393,38870,53707,49633,53283,54417
41244,47344,76813,43828,47592,49127,54441,53906
41087,47823,78195,43695,53417,43528,53645,53694
41593,48453,78456,43325,53204,48499,46925,53669
41853,47281,77667,43583,53883,48739,53702,47549
