47913,59117,59088,78495,50529,75899,68739,78936
55949,50239,58446,80617,49968,74949,69967,78000
56919,58111,51367,82054,49169,74917,67541,77957
57845,56638,59046,72043,49392,73930,67642,78585
57856,59304,58932,83103,42590,73383,67693,76510
58782,57363,59753,83816,48667,63859,66524,77345
57886,56714,58555,84493,48694,73481,59614,77800
60057,55958,58119,85769,48455,72764,67378,67238
