370,404,894,460,489,548,664,317,525,560,402,369,487,656,692,355
343,368,893,528,486,550,673,338,425,569,411,479,448,659,659,363
368,349,908,535,539,567,655,316,466,583,402,409,459,605,731,300
403,346,929,455,511,497,659,367,430,640,437,393,466,625,684,350
369,358,894,465,505,565,695,351,441,594,418,398,454,655,703,327
374,356,893,487,525,541,704,372,495,557,399,429,453,612,686,309
383,361,947,498,490,506,674,381,498,574,404,371,445,668,694,298
351,321,992,418,490,490,617,356,501,612,454,456,518,626,656,334
371,299,926,483,480,534,627,353,496,659,398,441,461,633,728,303
368,287,954,427,518,492,705,345,523,597,445,431,502,590,664,344
361,290,962,452,479,521,671,415,534,618,408,394,472,600,666,349
357,328,938,529,460,528,633,372,483,568,435,434,490,608,708,321
363,342,911,452,498,515,624,388,528,656,447,363,509,586,683,327
360,316,923,494,491,502,667,340,489,644,409,413,492,602,685,365
398,308,962,387,479,515,673,374,445,607,440,476,466,591,689,382
373,342,907,475,505,536,666,370,512,592,395,424,459,618,692,326
