322,327,273,317,316,293,298,266,296,289,314,314,317,321,278,291
451,439,492,440,473,532,484,527,443,520,456,453,490,468,453,432
264,287,295,288,310,295,312,267,256,264,252,268,274,271,272,294
1109,1058,1101,1032,1103,1062,1057,982,1047,1031,1074,1047,1029,1013,1033,1065
383,429,448,408,375,431,427,461,493,411,441,431,436,425,440,400
652,617,648,645,609,645,648,713,708,692,682,681,658,669,656,692
780,775,694,804,808,707,789,813,848,778,766,768,730,776,833,785
257,282,259,280,272,307,269,298,283,271,260,269,295,297,316,300
303,255,268,320,235,301,278,303,278,263,275,269,291,272,304,277
436,456,429,433,425,371,374,382,372,368,361,377,378,388,383,407
403,330,380,335,358,395,356,376,342,355,315,338,377,347,336,414
839,867,855,867,858,858,855,779,841,882,866,907,835,912,833,812
608,680,649,621,657,590,645,556,590,614,640,627,630,643,638,625
555,564,607,598,601,555,553,596,577,595,579,574,567,547,585,572
593,549,550,546,526,594,595,601,581,581,649,599,614,584,556,569
237,277,244,258,266,256,252,272,237,278,262,270,271,259,276,257
