268,664,500,491,530,460,363,432,658,299,487,654,480,414,413,1079
261,692,483,564,544,459,407,421,682,282,478,637,540,376,403,963
271,724,511,518,497,505,430,431,689,336,434,621,496,415,419,895
260,710,520,492,536,442,430,416,702,278,500,602,494,421,413,976
252,674,480,541,490,494,399,442,695,281,549,628,534,313,434,986
258,712,565,515,499,457,430,401,642,332,439,619,503,365,420,1035
248,688,594,475,483,464,429,406,706,313,505,620,488,392,371,1010
215,735,541,502,534,441,403,442,724,290,502,605,465,331,397,1065
199,726,498,515,521,522,377,403,734,292,487,600,527,399,418,974
230,662,530,509,512,467,406,425,700,293,508,558,477,371,478,1066
238,671,523,523,509,490,409,410,652,326,547,605,513,373,399,1004
253,667,476,518,487,513,419,444,671,299,505,638,534,374,376,1018
249,671,514,503,493,487,475,446,646,302,478,600,531,376,368,1053
225,686,514,519,543,474,470,451,625,287,490,593,543,381,373,1018
228,699,519,538,523,427,407,433,744,282,485,608,511,369,386,1033
215,728,488,544,521,505,374,445,666,320,488,591,512,396,406,993
