534,445,473,504,472,490,483,525,464,479,488,485,491,487,505,527
407,456,405,419,435,392,395,372,359,393,380,388,392,400,402,385
911,881,825,911,872,900,890,972,902,930,890,853,933,910,950,883
456,454,462,487,492,517,497,534,444,485,484,474,476,479,453,453
441,436,478,441,461,446,410,402,480,392,456,450,455,469,402,475
462,460,448,451,461,428,445,459,480,464,470,437,431,405,455,446
312,285,296,345,323,296,321,313,345,331,356,331,296,291,273,309
528,540,545,485,538,488,514,503,484,527,532,528,498,529,497,494
635,663,689,669,679,642,685,652,716,658,643,649,680,686,695,662
690,639,661,679,597,660,684,709,709,723,698,668,679,683,737,722
353,400,411,319,360,382,337,304,322,332,343,365,382,331,356,363
419,445,425,411,400,384,424,355,390,418,386,415,368,406,391,432
566,552,546,577,538,583,543,564,585,581,537,572,557,570,575,572
517,521,520,507,528,534,531,543,495,497,550,507,541,530,544,506
564,570,534,548,547,576,554,532,576,558,530,618,601,594,564,554
397,445,474,439,489,474,479,453,441,424,449,452,412,422,393,409
