49600,113152,97664,39488,60416,192064,20032,43136,33472,97664,81024,54912,54592,220224,87552,43712
30784,79744,46528,76800,29504,150912,25792,57600,46272,98688,73024,58432,30336,143360,55872,42368
22016,91456,45120,46400,26688,130752,23680,35712,28928,66624,58240,34560,50496,147840,55808,26560
10432,73856,29760,60416,25600,110912,19584,41088,50496,52608,52416,29376,26752,112768,38592,24640
12736,59264,36672,33984,26368,97408,13312,37120,20480,71424,35520,35392,24320,106816,34432,25472
9792,61888,26176,30912,20480,95104,10496,37952,27648,70976,39360,30848,20288,91136,29632,29632
17536,59200,26368,32256,20032,89088,13824,35200,30784,39168,41536,28800,21568,89280,30016,21824
8896,52032,21056,43840,20928,84992,8640,34944,33664,35840,39040,17344,25408,83776,33664,18624
11456,51904,24064,37888,16448,76736,11008,27264,28992,31552,33664,17408,20736,95552,26304,16896
10624,48512,19968,30016,13440,73280,8704,30144,17920,46016,26304,27968,17408,83456,23296,18560
14464,40256,20480,27264,15040,72000,10112,28672,16320,49408,27520,24512,16448,73344,22016,22400
5248,35456,21632,30272,30656,64768,7424,28992,29504,40576,27392,20032,18880,65792,16960,16704
7104,36160,15168,36800,12864,65728,6912,21632,25216,40384,29248,21568,16448,64192,21952,16896
13312,40704,10304,28160,15360,59264,15616,17216,32512,23552,34752,16576,20224,59712,22592,10496
5440,33728,14848,29056,15424,59264,9792,21888,16128,35968,20480,14528,17088,59648,27136,14848
5184,26752,10432,37248,17216,55168,5696,24384,17408,28992,19840,12992,12992,50304,22144,12672
