77888,57088,52032,41024,36864,35200,34688,31296,31424,28736,26112,26048,24448,25472,22784,17216
104640,89728,81664,75904,59136,61120,55424,59264,56320,46272,45440,46528,43264,47680,43008,40896
75584,66688,57280,45632,42624,39360,36672,33216,27456,32256,31360,27200,28416,25728,22016,17792
74880,44480,45376,29696,30144,23808,22848,18880,20672,20992,22528,23808,17024,17152,14976,12288
82752,69248,56064,36672,46400,39488,39296,34496,32640,29952,29760,28608,27904,20544,25152,20992
65472,44736,49280,28608,33152,26752,32448,24576,21824,22784,23168,20096,17472,17216,16896,15232
83456,59136,49664,44288,34880,32128,29504,24832,23616,28544,24064,24704,23296,19264,19712,16384
97600,70592,64704,72064,45440,52672,50304,46016,44416,40128,40960,36352,30016,33984,30912,26496
69760,79872,57984,41920,38400,31168,31232,30144,28864,21824,22656,21312,26048,24192,17088,17088
54848,44672,39808,35840,26560,27520,25088,24832,23104,21056,18688,16448,16896,16960,14528,9536
105728,93760,73216,69760,61440,60672,53376,51008,51456,46848,45248,42048,45248,39616,41152,37888
86400,68736,65216,50496,41664,43328,31744,35456,33344,33664,28032,27520,27776,25280,22016,20736
90560,75136,49472,39232,46592,38336,40960,34560,28992,29888,31552,32000,29696,22400,24192,22976
83328,79040,52544,66752,52032,49920,43200,46528,38656,35968,33408,34368,32640,31360,26880,33792
62144,48000,43392,38208,35264,30528,32192,30912,30528,27200,26944,23168,21888,22912,23808,24448
73664,55104,53184,43200,40128,40320,37504,36672,34560,29504,30336,30080,26240,30592,30144,25664
