27200,21888,16512,12672,11520,11264,10240,11200,8064,6912,6912,7488,7296,6464,5824,5184
33408,31168,21184,17344,17792,15936,16576,15040,12096,14976,13568,12480,14656,13056,12672,13952
66560,67776,43456,42688,43520,34688,31232,29504,28864,23232,24896,28288,21248,24384,19456,20544
29824,30336,26368,22080,17600,15808,15936,15424,12672,11648,11776,12224,10624,11968,10432,10112
96384,89984,59776,58432,61696,48448,42048,40640,34752,40064,42112,39552,34624,28032,39680,29760
70720,35904,46144,28224,26368,22848,24704,17344,18560,19200,16000,14528,14784,14208,14656,13056
72320,80448,56768,47104,43264,37824,36608,39744,35840,32128,31488,22144,23744,23296,23232,19584
116672,62144,63616,56256,47232,44864,44544,34688,39680,32704,30464,27264,31232,26688,22656,16896
99840,75392,63616,50496,49152,45056,40832,39808,35456,36736,39168,37376,32576,31488,31552,22784
36480,34944,30144,27520,21248,22528,19712,25600,20416,17536,20224,20160,17728,19392,16960,18432
60416,78784,57216,69120,40896,50048,41408,49344,43840,39232,34752,35200,41536,36608,30656,37888
117248,99648,73856,72128,59648,51456,48000,44416,43584,40640,42496,40320,37888,32320,30080,30656
201152,153984,145728,121152,105984,104896,95168,92224,86720,80704,74496,72192,70784,68288,61056,54336
92800,60096,69760,56192,48064,51392,48064,44224,48384,39872,34304,36480,34560,36032,32896,28992
98112,77184,73344,44736,49984,48448,48448,35136,32512,40064,37184,35200,27648,28352,27264,21696
69568,46336,43392,33152,26752,26816,32960,28352,26432,19968,20416,19392,17344,19776,16192,15552
