118848,80704,75584,85760,46400,93056,72896,44416,92800,29312,107584,128768,72064,65024,94016,81472
85568,67520,50752,61632,49856,102592,51200,45312,57152,27392,79040,83648,54464,56960,82368,90560
67392,53952,59520,58816,33280,81344,55808,27328,47936,22208,74944,92800,54656,45248,58816,56832
65152,45888,39936,56512,29440,85952,36800,29888,32256,19072,55168,62016,44672,48256,55680,52608
61632,40000,34816,41984,20608,57920,35136,21888,37952,13312,52416,74624,39936,34688,49536,54272
56960,35200,33856,43776,18304,66624,21056,23680,37184,10752,45824,66816,38016,32896,48768,52608
52800,29632,36160,37376,19008,53184,31296,19776,28672,16192,48960,61696,40128,35968,45120,40512
51136,31744,25024,37504,21632,61760,21312,22656,28224,13120,42880,45824,33600,31424,48256,46592
53440,25600,26752,38272,18688,52288,21056,17472,25024,10944,45696,49024,33920,31680,41024,36992
49216,24128,25792,34752,11264,52864,20672,14848,26880,8704,36864,49408,27520,27008,40896,44800
48128,27008,21568,26752,16448,52608,14528,17088,26816,7936,33664,44288,28992,28928,41408,44096
48704,31168,19392,24064,16896,47744,14528,17152,27776,7104,34368,33664,26496,28096,41664,41472
46400,26432,18560,28160,11200,45312,13056,15872,23808,7424,32128,36608,24256,23616,42368,43072
39808,21696,20608,24384,15680,44672,14784,14848,24000,9600,32512,37760,26368,26496,35840,31296
39808,22400,16768,23744,9856,40576,11968,13888,26048,7040,28672,35648,22272,24320,33344,38912
34496,18432,15872,21696,12224,45568,7296,14976,17856,6464,27200,25088,20096,21376,31872,38912
