4814,18940,23277,6140,18889,28272,16596,11049,19157,14458,19250,11710,21228,13755,13428,20251
5911,14053,24167,6325,18427,28254,16488,11080,19972,14452,18811,11213,20480,14075,13950,20017
5930,19548,17488,6257,18509,28567,16378,10696,20032,14215,18729,11371,21096,14084,13481,20373
5710,19364,23944,4607,18216,28996,16480,11665,19956,13792,18668,10817,22288,14243,13112,19459
5912,19261,23792,6027,13461,28550,16361,11046,20652,13981,18806,11592,20946,14345,13177,20398
5972,19440,23188,6160,18840,21746,16555,10286,20446,13942,18799,11995,20158,14446,13447,20278
5551,19486,22777,6240,18721,28610,12381,11399,20481,14124,18365,11222,21140,14255,13592,20399
5753,19050,24208,5836,18996,28988,16181,7600,20659,13881,18665,12102,20773,14268,13088,20315
6017,19635,24001,6049,18525,28898,16147,10476,15162,13820,18787,11867,20417,14346,12824,20576
5693,19297,24703,6130,18614,27565,15943,11187,19955,10522,19020,11900,20981,14347,13264,20000
5690,18502,24295,6011,18051,29321,16291,11535,20518,13985,13240,11617,21223,14717,12661,20336
5801,19592,24065,5797,19120,28656,16186,11244,20863,13633,18212,9012,19961,14708,13158,19660
5850,19436,23743,5874,18004,29083,16005,10998,20741,13519,18775,11330,16102,14752,12922,19977
6096,19775,22945,5776,18354,28954,16165,10908,21052,13784,19124,11435,20759,11214,12784,20026
6135,20042,23583,5869,18354,29365,15959,10166,20590,13813,18212,10704,22524,14786,9473,20250
6356,19735,23204,5973,18783,29048,15934,10241,21099,13978,18841,10914,20329,14551,13011,15608
