14554,8318,14646,7542,20202,13386,11503,7408,10459,15756,4222,17392,20030,14108,14587,11541
18672,6455,14401,7633,19881,13609,11558,7111,10460,16262,4115,17729,20578,14018,14483,11286
19060,8875,11162,8076,20302,13350,11145,7205,10240,15811,4338,17401,20042,13881,14619,11381
19079,8512,14673,5839,19964,13336,11161,7243,10418,15944,4104,18018,20433,13979,14356,11380
18967,8696,14726,7627,15148,13375,11036,7620,10197,16096,4678,17116,20020,13940,15050,11232
18352,8586,14982,8096,20237,10517,11002,7245,10693,15160,3980,18175,20227,14092,14614,11268
18654,8626,14378,8067,20188,13726,8693,7009,10069,15376,4022,17529,20602,14142,14882,11552
18895,8573,14403,7985,20218,13630,11392,5484,10391,15865,4462,17401,19767,13950,14724,11489
19081,8356,14663,7584,19937,13842,10934,7352,7953,16693,3804,17529,19888,14362,14564,11364
18949,8454,14678,7813,19945,13782,10968,7205,10356,12016,3905,17443,20619,14116,14912,11551
18863,8491,14332,7851,19949,13903,11345,7319,10173,15963,2947,17344,20446,14090,14901,11465
18650,8509,14568,8110,19867,13943,11234,7003,10153,16928,4142,13115,19603,13924,14532,11747
18853,8571,14698,7856,19864,13811,11361,7189,10252,15263,4354,17519,15261,14286,14728,11381
18683,8567,14789,8185,19715,13960,10811,7388,9982,16231,4418,18053,20072,10412,14244,11414
18637,8552,14828,8015,19746,13897,11333,7241,10156,15010,4036,17756,20378,14038,11381,11629
18739,8781,14313,7864,19830,14131,10873,7069,10226,16506,4331,17806,19812,13981,14609,8709
