1,1,1,3,0,0,0,2,5,15,5,6,0,15,21,2,2,8,13,2,0,5,6,2,4,4,14,2,3,2,5,1,1,2,6,0,0,3,9,1,7,2,6,0,10,46,4,6,13,2,3,3,1,4,7,0,29,4,4,4,20,6,5,11,21,9,1,3,7,0,5,2,0,2,1,11,2,4,7,2,7,1,7,0,7,2,1,1,3,5,4,1,17,2,3,6,7,14,4,4,0,2,0,1,2,5,17,9,0,2,4,11,0,0,3,4,1,0,1,0,7,2,2,1,0,1,0,2,2,3,0,0,2,0,10,3,0,0,1,0,2,2,3,1,3,0,0,0,9,10,1,0,1,9,1,0,0,3,1,0,4,1,1,14,4,12,10,1,2,4,5,7,4,7,6,1,2,1,12,61,12,6,1,1,9,1,4,0,2,7,6,8,13,1,2,4,3,13,6,6,2,0,9,1,2,4,3,4,1,6,0,1,0,4,7,10,2,6,14,0,5,2,1,17,0,0,16,2,0,7,1,6,15,2,11,21,2,7,2,0,3,1,1,0,0,2,3,9,1,8,10,10,4,1,13,7
0,0,6,4,1,3,1,4,2,11,8,1,0,2,13,1,8,19,15,1,1,1,4,1,6,2,6,5,1,2,1,0,1,2,3,20,1,3,4,1,2,1,11,3,13,20,7,0,11,3,5,0,3,1,8,1,14,2,7,4,32,3,12,5,12,1,1,0,2,0,5,0,2,0,4,4,2,0,0,2,2,2,7,0,1,1,2,2,11,3,12,2,3,1,1,2,0,6,0,1,0,0,0,3,1,6,9,1,1,1,0,1,1,1,4,3,3,1,0,0,2,1,0,2,0,1,0,3,2,16,0,0,8,1,0,0,2,3,0,3,0,5,4,4,5,0,1,10,6,1,1,1,1,0,0,0,8,0,4,0,2,0,4,12,7,17,2,2,4,10,4,2,3,1,8,3,2,1,2,66,24,1,1,0,5,1,3,2,1,7,2,6,7,2,1,10,5,7,5,7,2,3,3,1,1,0,12,2,2,1,2,7,3,8,2,4,4,3,8,13,4,2,2,11,1,6,12,8,6,6,2,6,5,1,16,8,0,11,3,0,2,2,4,0,4,0,0,0,3,1,8,25,1,0,1,7
0,1,3,2,2,0,2,0,6,7,18,2,0,2,12,3,1,20,6,0,2,7,2,0,3,5,0,2,0,0,6,2,0,2,4,5,0,2,0,0,7,3,8,1,15,37,12,0,14,1,0,2,0,6,5,2,23,5,4,7,23,1,17,5,12,2,1,0,9,0,3,3,1,0,4,0,0,4,0,2,2,18,11,1,2,0,6,0,2,7,9,4,13,3,2,0,4,11,1,3,5,1,1,0,0,0,9,1,2,3,1,3,3,3,2,3,2,1,0,1,1,1,4,1,0,1,0,2,0,6,0,0,3,3,1,0,1,3,0,1,0,4,11,0,2,1,5,0,4,4,2,1,0,1,1,2,1,0,0,3,0,2,0,24,6,15,5,0,0,11,6,3,5,1,6,1,3,1,19,49,7,3,3,7,5,0,5,0,1,2,13,7,12,1,1,3,1,0,7,0,2,2,5,2,0,1,1,2,0,5,2,3,2,3,0,1,3,4,5,1,4,1,0,13,1,0,15,0,1,19,0,0,13,5,16,18,0,31,4,0,4,2,0,3,2,3,3,6,0,6,10,18,4,1,4,8
1,1,2,4,0,1,1,6,12,19,4,7,1,26,16,2,5,10,12,5,1,6,2,0,6,3,3,0,0,1,3,5,2,2,7,13,1,4,6,0,6,4,3,1,10,46,9,1,17,1,6,2,0,8,2,0,31,1,0,3,19,2,3,9,4,3,5,0,8,0,5,3,1,0,9,1,2,4,3,6,1,1,9,0,0,0,0,0,3,2,4,2,10,1,2,0,9,17,4,2,1,1,2,0,1,2,15,3,2,2,0,10,2,2,1,1,1,1,0,0,5,0,5,0,9,10,1,14,0,0,0,0,2,1,6,0,0,2,1,0,0,0,4,0,3,0,2,1,1,0,2,0,0,1,0,0,1,0,0,0,1,0,17,8,2,7,8,2,0,5,11,12,2,5,1,1,1,0,10,38,6,1,1,1,7,1,0,0,1,5,6,4,12,0,0,2,1,2,8,1,4,1,5,1,0,0,6,2,1,5,1,1,0,6,0,6,2,1,2,1,1,2,3,4,1,1,7,0,15,4,1,1,5,5,11,17,3,44,5,4,6,3,2,3,2,1,1,6,2,2,8,25,1,3,1,6
2,0,2,7,1,1,0,3,3,9,6,6,1,0,11,3,9,15,6,2,2,2,2,2,4,8,11,2,3,1,2,1,2,0,2,2,0,1,4,1,6,1,7,2,13,34,10,2,15,5,0,2,0,5,0,4,29,1,4,8,19,0,12,6,1,1,1,1,6,0,10,4,1,0,8,0,0,3,0,0,2,6,2,0,4,0,1,0,1,10,8,2,10,1,1,2,1,10,1,1,1,1,1,0,0,1,10,1,0,2,0,1,1,1,3,1,0,0,0,0,2,0,2,1,0,1,3,1,4,1,1,3,1,0,5,0,1,1,3,2,1,4,10,0,3,0,2,1,33,7,0,0,1,0,0,0,1,1,4,4,3,0,4,10,3,17,3,3,1,9,15,2,7,0,3,1,4,0,22,47,8,1,0,1,0,2,8,1,1,6,1,5,14,0,0,6,1,0,11,5,3,1,4,2,1,1,0,2,1,3,2,9,1,10,1,1,3,3,9,1,2,1,1,15,2,5,10,1,9,6,2,1,5,3,22,14,1,26,3,3,1,3,1,2,1,1,9,7,3,3,15,25,0,1,3,7
3,1,3,14,1,1,2,4,4,5,2,0,3,1,3,1,7,12,4,5,2,5,0,0,0,5,7,0,1,9,4,7,0,0,2,4,2,0,0,3,6,2,10,0,12,12,2,1,9,1,2,0,1,9,1,2,9,7,4,4,20,2,11,4,5,6,2,0,3,3,6,5,2,3,2,0,3,5,0,1,2,3,2,2,3,0,4,0,3,4,11,2,8,3,2,2,2,5,2,4,1,1,3,0,1,6,7,4,2,4,1,4,2,0,0,1,1,0,3,0,6,2,3,3,2,7,1,6,2,7,1,1,1,0,2,2,0,2,0,4,3,4,2,1,3,1,0,0,4,1,1,0,1,5,9,5,0,1,1,1,2,1,10,12,8,17,2,1,0,13,0,13,3,2,7,1,5,1,8,54,7,3,0,0,11,1,4,2,1,4,8,9,6,0,0,10,4,1,10,3,5,2,2,1,0,1,0,3,1,2,2,2,2,7,4,3,3,1,3,6,4,2,0,12,1,10,21,1,4,11,3,1,5,4,17,7,4,32,9,1,2,2,0,2,4,1,6,1,2,2,7,13,1,3,0,7
1,2,0,7,1,0,0,5,2,13,13,3,7,1,11,1,17,17,11,1,3,5,0,2,5,21,5,1,5,1,4,0,0,3,0,2,2,5,0,0,4,3,7,1,9,37,1,3,14,1,3,1,4,4,0,3,23,3,7,5,18,5,8,5,2,3,1,2,5,0,5,4,3,1,4,0,2,2,1,6,4,4,4,1,3,4,6,4,1,3,7,1,5,2,3,3,7,10,0,1,0,0,1,0,1,0,10,1,2,2,0,2,4,2,1,0,3,0,3,0,1,0,1,4,0,0,0,1,2,4,1,2,9,1,3,2,2,1,0,0,0,0,1,3,1,0,2,0,2,9,0,1,0,5,0,0,1,1,1,3,14,0,0,8,2,13,7,2,3,11,12,1,3,2,5,1,1,0,16,64,10,0,0,2,2,0,2,3,0,14,9,2,11,0,3,10,2,1,8,0,4,1,4,2,3,2,0,2,1,7,3,3,0,6,0,1,5,7,9,2,1,5,1,10,2,2,14,1,0,9,0,8,2,2,13,9,5,12,1,2,3,2,1,4,0,1,3,11,1,0,9,25,0,0,8,3
1,0,3,3,5,2,1,1,2,7,4,2,2,1,15,0,8,19,6,6,5,3,0,0,6,11,16,1,2,0,4,3,2,5,2,11,1,10,2,2,2,3,12,2,12,24,5,1,7,1,1,0,2,10,1,2,20,3,1,5,20,4,15,2,8,5,1,0,6,0,9,7,2,2,1,0,1,7,0,3,2,4,3,1,3,0,4,1,1,3,11,2,9,1,1,2,5,8,4,3,4,0,1,0,1,2,9,4,1,5,1,1,4,6,3,2,3,0,1,0,2,0,1,1,0,8,0,0,3,6,2,0,3,2,3,2,2,1,11,0,0,0,5,2,8,0,2,0,5,2,3,0,2,0,1,2,0,1,0,6,1,1,5,7,6,16,1,3,0,12,5,1,3,5,7,1,2,0,18,43,8,1,5,8,4,1,1,1,2,5,5,10,8,0,1,6,4,5,10,4,7,5,4,0,9,4,19,0,1,3,9,1,0,6,3,2,1,6,12,12,1,2,3,27,0,0,12,1,7,9,0,2,6,0,16,12,2,16,9,2,0,0,0,7,3,0,1,5,5,2,6,12,0,0,2,5
0,2,4,11,1,1,4,1,5,8,10,8,3,9,12,1,15,14,5,3,1,3,0,2,2,1,1,1,4,1,3,1,0,0,1,5,1,0,1,1,1,0,11,0,9,36,2,2,10,4,1,3,4,0,2,2,22,3,1,3,18,1,12,7,9,0,0,3,7,3,11,3,1,0,3,0,2,2,1,4,4,1,3,4,0,0,1,0,6,4,8,0,6,1,2,4,2,8,2,3,0,1,0,2,5,2,10,3,1,5,0,1,1,2,0,4,0,2,0,0,3,1,9,1,7,9,0,9,1,3,0,0,4,1,2,4,0,2,0,1,0,7,3,0,3,0,2,1,3,2,1,0,3,2,2,1,0,2,0,3,4,1,4,3,8,12,2,2,5,8,3,6,6,0,4,1,0,2,14,42,8,3,0,3,5,1,2,0,1,2,4,7,12,0,0,7,0,1,12,5,6,0,6,0,6,0,0,5,2,3,1,4,1,6,4,2,9,2,7,2,3,1,1,11,3,2,13,0,13,5,2,7,7,2,24,13,3,53,5,0,3,2,1,8,2,1,5,4,2,1,12,24,2,0,1,7
0,0,0,3,0,0,2,5,1,12,4,6,2,0,7,3,16,17,7,6,2,5,2,0,5,1,19,1,0,0,4,4,2,1,1,4,0,2,1,1,4,0,7,0,10,43,5,0,11,5,3,0,1,8,1,2,23,3,2,7,19,5,8,3,4,4,0,0,7,1,7,2,2,0,8,1,1,6,0,10,2,4,2,3,4,1,2,0,3,4,8,0,20,0,0,1,5,10,3,1,1,1,0,2,1,3,13,1,2,4,0,1,2,0,4,0,3,0,3,0,1,1,3,4,0,1,0,2,3,5,1,0,5,0,4,0,2,1,7,0,1,1,5,0,0,0,1,0,4,1,0,1,0,2,1,3,1,0,0,0,0,2,6,15,3,9,3,4,1,8,7,5,3,0,4,1,1,1,23,50,9,3,0,3,19,2,2,2,0,8,6,9,14,0,1,3,3,3,9,3,2,2,3,0,1,2,2,2,1,3,3,1,1,5,0,0,3,5,7,3,5,3,3,11,0,5,15,0,5,4,0,7,2,0,19,18,0,22,5,0,1,2,0,3,2,0,1,5,0,0,14,23,2,0,1,3
0,0,1,4,0,1,2,2,2,11,4,4,3,0,10,2,8,11,3,1,4,5,1,0,3,2,9,0,0,0,3,2,1,0,3,4,1,1,0,0,2,0,4,0,7,39,7,3,12,2,3,2,5,0,1,6,27,2,5,2,16,3,5,9,1,4,0,0,13,0,6,2,1,1,4,5,0,3,2,7,0,8,1,3,5,1,4,1,3,4,9,1,10,1,1,3,3,10,1,4,2,1,1,0,2,0,12,3,3,6,1,2,1,0,5,1,3,0,0,0,0,0,1,4,1,4,1,0,1,3,1,2,2,1,5,0,3,2,1,1,1,1,2,3,3,0,2,1,6,3,0,0,2,0,1,4,2,0,4,5,5,2,1,29,6,8,2,4,0,6,2,4,3,0,9,3,2,0,21,47,9,4,3,4,9,3,3,0,1,7,2,3,10,3,0,4,2,0,10,3,6,0,10,1,1,1,0,1,0,9,2,1,1,3,0,0,1,7,1,1,3,1,1,6,2,8,9,3,1,2,1,6,5,3,19,22,1,24,5,1,5,1,0,5,1,4,3,4,5,4,7,10,1,0,3,4
0,0,0,7,2,0,6,1,7,7,6,1,6,0,13,1,15,13,7,2,1,0,1,2,3,6,8,0,1,2,4,5,2,0,2,1,1,0,4,0,3,1,6,0,9,29,3,8,10,3,0,0,1,3,5,2,19,3,6,5,19,2,5,5,2,5,1,1,3,0,3,2,3,0,1,0,1,5,1,3,1,10,5,2,3,2,0,0,2,3,9,2,8,2,1,0,10,9,0,3,1,2,1,0,0,0,15,1,0,4,1,2,3,3,3,1,2,1,4,0,0,0,2,2,0,0,0,1,1,2,0,0,0,1,2,1,0,9,0,0,0,2,4,2,3,0,2,0,3,4,2,0,0,1,1,8,0,0,0,3,5,0,9,32,3,6,4,1,0,9,5,4,3,0,2,2,0,1,22,44,7,3,2,3,8,0,0,2,0,8,12,12,8,0,2,4,5,1,11,2,8,1,1,0,0,1,4,1,1,2,2,0,1,5,1,5,2,1,2,2,3,1,0,10,0,9,10,1,2,3,0,2,6,5,20,17,6,26,3,0,1,0,0,9,1,1,11,2,2,2,13,13,0,0,0,4
1,0,1,0,6,0,1,7,6,17,1,6,2,0,14,9,2,2,11,10,2,5,1,0,4,5,2,0,0,0,1,4,8,4,7,3,1,1,7,1,4,0,4,0,6,81,9,4,17,0,12,0,0,1,3,6,44,1,3,7,20,6,7,7,0,0,2,2,5,9,2,3,1,6,1,0,3,7,1,2,0,0,0,2,3,0,1,1,6,3,3,5,11,2,1,4,1,13,2,3,0,0,0,0,0,0,15,5,0,1,4,1,0,2,0,4,3,1,7,0,1,2,2,1,1,0,5,0,0,2,4,3,4,0,12,1,4,4,3,1,0,1,0,1,2,0,1,0,8,1,0,4,3,0,0,1,8,0,4,5,4,2,1,5,6,3,5,10,13,4,7,0,8,1,2,0,4,1,4,26,6,2,0,1,4,3,2,0,0,12,8,3,14,3,0,2,4,0,0,1,5,0,9,1,0,0,1,0,2,1,1,5,0,2,8,1,8,0,2,2,0,1,2,4,3,1,8,3,2,18,0,2,6,0,4,27,0,4,14,3,9,0,0,4,1,12,4,3,2,6,14,5,0,0,0,4
1,0,0,2,1,2,2,1,4,9,3,2,0,1,11,1,9,14,7,4,4,2,3,3,3,4,6,4,12,2,1,1,0,1,3,1,1,0,0,1,2,2,8,1,13,24,3,6,10,4,0,4,1,0,1,1,17,3,0,4,17,2,11,10,6,5,7,0,5,0,2,2,1,0,3,8,0,2,0,9,1,0,3,3,1,0,3,1,2,5,8,3,6,3,1,1,2,10,2,0,2,1,1,28,0,11,10,6,0,2,1,1,0,0,2,2,0,0,1,0,3,0,2,3,0,2,0,16,0,2,2,0,6,0,1,2,1,0,0,3,0,0,3,2,1,0,0,0,4,3,1,4,0,0,0,0,1,0,0,0,0,4,1,1,6,14,7,0,0,9,4,0,1,2,9,3,2,1,11,56,15,3,0,0,18,0,1,0,2,5,3,4,8,2,2,5,4,0,5,7,7,1,9,2,0,1,1,4,0,3,3,1,1,4,1,3,4,9,7,2,0,1,0,15,0,0,8,1,2,7,1,5,3,1,15,15,3,7,4,0,3,1,0,0,4,1,0,1,0,3,6,21,2,4,14,5
1,2,4,1,0,0,0,2,5,13,10,4,0,0,23,3,8,17,14,0,2,5,8,0,5,5,2,1,4,3,4,3,7,1,6,12,0,4,7,1,2,1,9,3,10,43,1,1,14,6,2,1,0,0,2,2,28,5,3,5,21,1,6,7,17,5,1,0,9,0,8,1,1,0,3,2,1,5,6,3,2,4,4,2,4,0,3,2,4,2,6,2,13,3,2,10,2,11,1,1,0,2,1,0,0,2,12,3,0,3,0,0,7,1,3,2,2,0,0,0,0,0,2,1,5,11,2,2,1,4,0,2,2,2,4,1,3,0,1,1,1,0,5,0,1,2,4,0,4,3,0,0,1,5,0,3,2,1,1,2,2,0,0,6,3,18,2,2,1,6,3,0,5,1,4,1,1,0,8,46,10,0,0,2,3,0,2,1,3,4,13,7,11,1,6,1,1,1,8,3,7,3,8,2,1,1,2,2,0,4,2,3,0,3,1,5,6,7,2,1,2,3,1,13,1,9,13,3,5,9,0,5,8,4,16,18,1,35,6,4,5,3,2,4,4,1,2,6,3,1,10,8,2,0,3,7
3,1,1,7,0,0,1,1,6,10,8,7,1,18,14,3,2,10,7,3,2,1,1,0,4,6,1,0,0,8,2,2,4,0,4,10,0,2,3,1,2,1,5,0,8,45,3,2,11,1,1,3,3,7,1,2,29,2,2,3,18,2,5,4,4,3,2,0,11,0,5,3,0,1,0,0,2,2,2,7,1,1,1,0,0,3,2,1,2,4,5,3,9,2,1,3,0,11,2,3,0,3,0,0,2,3,13,1,2,3,1,5,1,0,0,0,3,0,0,0,4,1,0,0,2,9,0,5,1,1,0,1,3,1,1,1,1,1,1,7,0,0,1,1,4,0,0,0,5,3,1,2,5,2,1,2,4,0,2,0,3,1,13,7,4,17,2,1,2,9,4,9,4,1,1,3,0,1,5,43,6,2,0,0,3,0,0,0,2,7,8,6,11,1,2,2,3,3,7,2,0,1,5,0,2,0,0,5,0,4,0,1,0,3,5,2,4,3,4,1,2,1,1,5,1,1,15,3,16,8,1,5,11,1,17,22,4,18,4,7,4,3,0,3,2,2,3,8,10,2,13,11,3,0,18,4
