3,0,5,1,41,1,0,3,6,1,11,7,1,8,4,2,1,1,15,14,16,0,51,11,4,9,4,3,25,7,2,10,0,2,14,10,5,23,21,0,0,4,38,3,1,11,3,2,2,2,2,2,9,60,11,2,8,3,0,1,22,3,0,0,3,6,3,16,0,6,7,11,16,0,7,1,30,1,4,3,5,1,0,8,9,16,1,15,4,1,7,0,2,8,3,14,0,2,8,0,11,9,7,21,7,27,2,21,2,7,3,12,21,43,3,16,0,0,10,0,2,0,8,11,12,8,7,5
6,0,5,0,28,2,0,2,1,0,15,6,2,7,4,3,0,1,16,13,17,0,38,9,3,5,7,8,28,6,2,4,0,9,13,8,4,23,15,0,0,1,39,4,3,10,6,4,2,4,3,1,11,59,15,3,4,3,0,1,26,3,0,1,2,18,4,8,0,6,10,4,19,0,3,3,33,0,3,8,8,2,0,8,14,14,0,15,2,0,6,0,2,7,4,11,0,2,10,0,9,10,7,19,3,30,4,26,4,7,3,18,16,35,1,16,0,1,14,0,0,0,11,20,12,6,8,5
4,0,10,2,35,6,0,1,7,1,20,5,2,7,4,0,1,0,13,14,14,2,48,11,1,5,5,2,27,5,2,5,0,5,11,9,2,23,21,0,0,3,37,3,3,5,4,2,3,1,3,5,7,58,14,1,5,4,0,0,22,1,0,0,1,13,3,12,0,8,8,6,13,0,6,3,34,0,6,5,5,1,0,9,8,20,0,12,1,0,7,0,5,6,6,18,0,2,7,0,9,12,8,27,5,29,6,26,6,10,3,9,20,41,1,20,0,0,12,0,0,0,4,20,9,3,4,4
2,0,6,0,31,3,0,3,3,1,16,5,1,9,3,1,2,0,17,13,21,2,44,12,3,4,5,5,23,6,3,7,0,3,12,5,5,24,20,0,0,4,36,2,4,11,3,3,5,0,1,6,13,66,15,3,10,1,0,0,19,4,1,1,4,9,3,20,0,10,10,5,13,1,7,3,28,0,5,5,4,0,0,6,11,21,0,13,5,0,10,0,6,7,8,17,0,0,3,0,8,14,10,23,8,19,1,19,2,10,5,9,17,40,0,15,0,2,9,0,1,0,7,18,10,6,5,4
3,0,3,1,37,3,0,2,4,1,17,5,1,9,6,2,1,1,22,13,15,2,47,13,6,7,3,3,20,9,3,6,0,4,9,4,4,19,14,0,0,2,38,2,2,10,1,2,6,2,2,2,7,60,16,1,10,4,1,1,22,4,0,0,1,13,0,19,0,6,13,5,15,0,7,1,35,0,2,6,5,1,0,9,10,24,0,13,5,0,10,0,7,8,5,20,0,1,6,0,10,16,4,34,6,24,2,20,2,10,1,9,21,32,5,11,0,2,9,0,2,0,6,17,9,1,5,5
4,0,6,2,24,3,0,1,9,0,20,4,3,10,3,3,2,0,26,12,15,1,41,10,0,6,7,10,22,7,4,9,0,5,8,8,6,22,23,0,0,4,38,4,1,11,0,1,3,2,1,3,9,54,11,2,12,1,0,1,31,6,0,2,3,11,2,18,0,8,12,6,16,0,8,0,36,0,5,5,10,0,0,7,10,23,0,12,3,0,9,0,8,7,6,21,0,0,6,0,8,10,5,24,5,23,0,12,1,7,5,11,8,36,5,11,0,1,9,0,5,0,8,19,7,5,5,9
3,0,7,2,36,2,0,3,8,1,14,5,5,14,6,3,1,0,25,16,18,1,33,11,2,8,5,6,24,8,2,4,1,6,6,8,5,21,22,0,0,4,35,2,2,8,3,3,3,3,2,4,9,58,9,1,18,2,0,1,23,2,1,1,4,9,3,17,0,11,7,6,18,0,3,3,33,1,4,5,3,0,0,10,13,9,0,13,0,0,11,1,7,11,6,29,0,0,7,0,7,7,5,23,4,22,4,20,3,8,3,5,14,37,4,19,0,0,11,0,5,0,6,13,7,7,5,5
2,0,8,0,33,5,0,1,2,1,19,5,3,10,5,2,1,1,26,17,26,6,41,8,3,5,4,4,24,8,2,5,0,4,8,10,5,29,22,0,0,2,38,2,4,8,2,2,2,2,2,3,7,52,12,1,12,2,0,1,22,6,0,0,3,9,2,12,0,9,7,8,18,0,4,0,33,1,5,6,6,1,0,10,18,17,0,5,2,0,18,0,6,5,1,20,0,1,7,0,9,14,9,24,2,19,3,19,1,5,2,16,14,35,3,15,0,0,9,0,6,0,6,17,10,4,7,4
4,0,5,0,36,2,0,2,5,1,18,1,2,8,4,1,1,0,26,16,18,3,43,11,2,6,4,3,18,4,1,5,0,5,7,11,4,21,28,0,0,0,34,2,2,6,3,3,5,2,3,1,7,57,11,3,13,2,0,1,28,2,1,0,1,8,2,11,0,11,6,10,11,0,4,3,32,1,4,9,5,1,0,7,19,28,0,12,2,0,14,0,4,4,7,22,0,0,8,0,9,14,10,20,5,21,1,15,2,6,5,14,21,34,5,20,0,2,8,0,8,0,7,20,8,3,4,4
0,0,3,1,35,2,0,0,9,2,13,4,2,8,3,2,2,0,23,8,23,2,47,12,1,5,3,6,20,7,1,8,0,8,8,9,10,22,16,0,0,1,45,3,2,8,3,3,4,0,0,2,10,56,9,1,9,6,0,0,19,3,0,0,0,7,4,16,0,9,5,8,18,0,6,3,35,0,6,7,2,0,0,6,8,21,0,23,4,0,13,0,3,4,9,24,0,0,6,0,10,6,5,28,9,27,3,21,2,6,6,8,15,37,2,11,0,3,9,0,3,0,10,19,12,7,3,6
