92084,99913,96494,57895,86645,105525,54245,103813
105584,87021,96941,58567,85718,106092,53505,103894
105316,99202,85274,59767,85512,105555,54483,102632
105274,99254,97626,52004,85114,106720,53253,103090
105714,98609,99039,60618,74679,105598,53264,101898
104889,98499,98835,61525,85009,92803,53157,101851
105173,98299,100231,61386,84289,106440,45919,101326
104867,97952,99818,61980,84377,106195,52748,89216
