12340,14758,10795,19074,17744,10482,7419,9434,9667,15808,14257,17079,7601,8611,16283,14821
16919,10789,10681,18675,17768,10852,7190,9843,9964,16102,14329,17048,7586,8657,15927,14539
16194,14765,8070,18976,17573,10732,7485,9676,9682,15949,14640,16923,7429,8414,16436,14855
16518,14487,10760,13953,17738,10847,7598,9374,9677,15787,14500,17041,7702,8728,16139,14666
16660,14418,10729,18858,13303,10991,7352,9893,9802,15538,14065,17120,7693,8542,16271,14720
16626,14266,10519,18696,17630,8372,7481,9620,10082,15896,14531,16913,7723,8537,16265,14607
16394,14499,10687,18788,17538,11073,5584,9632,9656,16099,14805,17051,7420,8574,16033,14693
16422,14694,10619,19000,17332,11269,7314,7385,9595,15911,14428,16968,7630,8485,16181,14706
16906,14483,10259,19136,17692,10946,7427,9502,7426,15850,14337,17334,7424,8455,16334,14673
16478,14490,10581,18873,17436,11111,7594,9629,9819,12057,14549,17151,7603,8354,16119,14738
16728,14240,10526,18417,17414,11505,7793,9992,9858,15955,11059,16753,7494,8519,15897,14624
16575,14496,10408,18526,17482,11449,7668,10208,9734,16032,14414,12597,7534,8426,15997,14589
16690,14416,10610,18759,17457,11476,7541,10160,9742,15738,14421,17041,5612,8373,15979,14428
16475,14211,10638,18358,17738,11743,7836,10073,10033,15701,14572,16868,7723,6343,15808,14210
16628,14314,10449,18501,17482,11749,7798,9758,9609,15920,14692,16968,7494,8467,12248,14392
16561,14502,10333,18494,17452,11468,7808,10183,9757,16055,14353,16944,7592,8687,15691,10936
