16108,17291,13392,23408,22175,13713,9367,12236,12228,19921,18186,20635,9277,10748,19812,18792
21859,12717,13530,23660,22602,13319,8857,12850,12288,19545,18379,20787,9233,10622,19786,18453
22320,16942,9853,23564,22586,13541,9240,12932,12316,19509,18221,20632,9182,10427,19894,18330
22196,17351,13120,17732,22330,13907,8798,12986,11906,19463,18837,20661,9055,10410,19798,18409
22306,17057,13443,23185,16882,13957,8884,13389,12055,19159,18161,20666,9358,10835,19682,18215
22205,16882,13202,23635,21992,10568,9102,13968,11998,19481,18911,20372,9183,10782,18970,18115
22327,16817,13410,23297,22539,13836,6874,13239,11964,19127,19190,20442,8886,10372,19684,18584
22264,16946,13167,23366,21739,14836,8601,10716,11767,19365,18826,20575,8917,10728,19164,18415
22031,17035,13597,23319,22431,14810,8975,14317,9214,19011,18191,20224,9081,10668,19127,17775
22891,16633,12951,22763,22282,15340,9253,14136,11867,14329,18770,20239,9060,10375,19028,18072
22129,16922,13272,23519,22047,15143,8840,13880,11555,19122,14297,20462,9148,10195,19313,18326
22144,16615,13875,22787,21651,15090,8934,14725,12075,19018,19152,14997,9078,10483,19105,17950
22447,16710,13043,23592,22921,14778,8798,14148,11867,18774,18397,20712,6546,9995,19771,17989
22396,16884,13006,23061,21759,15768,9461,13836,11701,18827,19235,20671,9039,7598,19157,17758
22072,16872,13305,22961,22231,15099,9122,14490,11325,18787,18889,20557,8796,10334,14445,18756
22096,16773,13131,23428,22328,15275,8806,14682,11819,19227,18784,20405,8803,10164,19324,13164
