10946,16134,24618,12028,24892,17757,9618,12827,18975,12721,17513,25569,16476,12407,11280,15423
14351,11939,25032,11741,24818,18069,9914,12831,18926,12316,17591,26086,16357,12196,11673,14842
14373,15403,18648,11796,24960,17959,9958,13040,19204,12409,17525,25446,16677,12555,11682,14944
13960,15234,25380,8536,26021,18526,9875,13198,19138,12239,17032,25193,17303,12260,11166,14796
14588,15131,25514,11599,18795,17451,10364,12460,19175,12472,17950,25671,16745,12108,11607,14732
14427,15959,25015,11822,24432,12841,10557,13250,19120,12200,17811,26021,17169,12187,10770,14656
14033,14973,25044,11680,25516,17600,7637,12948,18330,12431,18002,25730,17010,12309,11499,15142
13597,14855,25585,11813,26785,17431,10556,9542,18415,12660,17397,26221,17097,12574,10802,14359
13710,14895,25549,11905,25453,17275,10911,12761,13997,12807,17443,26683,17065,12195,11066,14624
13794,15650,24769,11815,26672,17118,10639,13202,18294,9024,17467,27082,16590,11903,11220,14432
13801,15550,25469,11245,25689,17893,10236,13094,18560,12176,13535,26175,16962,11848,11117,14753
13969,15687,25054,11657,25107,17894,10457,13485,18515,11809,17683,19231,17381,11799,11665,14733
13576,14766,26204,11016,26257,17795,10250,12841,18932,11781,17914,26493,13072,11765,10962,14854
14396,14983,26558,11625,25559,16983,10412,12787,18303,11955,17508,26743,17412,8726,11117,14574
13567,15789,25965,11177,26315,16851,10747,13128,19198,11761,17762,25680,17359,11893,8246,14445
13475,14776,25858,11206,25965,17075,11189,13316,18066,11900,17648,27606,17110,11781,11263,10908
