4873,6992,9245,5812,8818,6023,10972,8935,6042,6594,12366,6769,7001,10970,10705,7865
6308,5329,9602,5747,8868,6024,10772,8703,6061,6762,12672,6698,6621,10941,10894,7669
6276,7211,6980,5700,8562,6067,10846,9110,6342,6550,12787,6719,6520,11140,10753,7692
6452,7132,9412,4368,8605,5995,11145,8953,6319,6463,12446,6526,6877,10992,10610,7811
6260,7150,9495,5572,6425,6069,10942,8740,6111,6318,12806,6835,6707,10898,11104,7837
6637,7168,9080,5835,8577,4584,11021,8618,6444,6429,12652,6901,6435,10793,11134,7578
6216,7176,8760,5801,8546,6033,8263,8880,6161,6614,12793,6799,6867,10985,11104,7812
6401,7156,9483,5661,8679,6110,11259,6673,6130,6260,12554,6643,6639,10930,10937,7883
6415,7065,9551,5679,8333,6122,11265,8945,4646,6432,12611,6569,6346,10930,11268,7767
6396,7152,9109,5719,8533,6094,11173,8990,6177,4690,12450,6615,6743,11092,11157,7770
6556,7220,9069,5669,8576,6125,11125,8828,6084,6653,9452,6762,6820,10713,10894,7873
6551,7194,9218,5782,8547,6009,11399,8997,6192,6380,12452,4967,6794,10740,10868,7757
6671,7230,8941,5590,8540,6198,11209,9035,6143,6284,12553,6766,5071,10799,11026,7772
6538,7257,9305,5629,8509,6189,11107,8794,6218,6449,12545,6694,6625,7878,11287,7744
6690,7235,8795,5623,8483,6292,11245,9044,6257,6364,12342,6750,6659,10849,8289,7694
6474,7230,9675,5727,8487,6111,11336,8851,6264,6365,12449,6417,6760,10646,11115,5737
