5847,8391,11097,6974,10583,7227,13169,10721,7247,7911,14841,8123,8401,13164,12842,9441
7567,6392,11525,6895,10644,7229,12926,10446,7274,8115,15208,8039,7945,13129,13069,9201
7529,8655,8378,6839,10277,7281,13017,10934,7611,7857,15345,8060,7826,13369,12900,9227
7741,8558,11297,5241,10325,7192,13375,10744,7582,7755,14938,7830,8252,13193,12731,9373
7511,8579,11395,6685,7711,7282,13131,10485,7336,7580,15369,8200,8047,13078,13327,9405
7965,8603,10897,7001,10294,5501,13227,10341,7733,7712,15180,8281,7721,12955,13360,9093
7459,8611,10513,6963,10256,7238,9915,10657,7395,7938,15351,8157,8239,13184,13326,9371
7679,8588,11379,6794,10412,7332,13511,8005,7358,7513,15066,7971,7967,13115,13126,9461
7700,8479,11459,6818,10000,7346,13517,10735,5576,7716,15135,7882,7615,13116,13522,9318
7675,8583,10932,6860,10240,7313,13408,10785,7412,5629,14943,7940,8090,13309,13390,9323
7868,8661,10884,6801,10293,7351,13350,10594,7301,7987,11343,8114,8184,12856,13070,9447
7861,8633,11061,6936,10257,7208,13682,10799,7429,7655,14944,5960,8151,12888,13040,9311
8004,8678,10732,6707,10247,7438,13449,10843,7371,7541,15063,8121,6085,12955,13231,9327
7845,8706,11164,6754,10212,7428,13328,10555,7461,7740,15058,8034,7947,9454,13543,9293
8027,8683,10555,6745,10182,7550,13493,10853,7508,7633,14810,8103,7992,13019,9948,9232
7766,8677,11610,6870,10185,7332,13604,10622,7519,7637,14938,7699,8113,12776,13337,6886
