4096,2620,2668,1600,1808,1652,1720,1356,1100,1160,1192,1268,1192,1028,1132,692
4084,3572,2708,2492,2268,1692,1844,1472,1468,1444,1260,1080,1020,932,1196,868
4640,6796,4700,5372,3188,3496,3264,3988,3492,3152,3004,2900,2796,3188,2356,2608
5460,4020,3888,3908,3140,3340,2980,2700,2772,2640,2400,1872,1860,1932,2088,1924
3472,3032,1916,1624,1908,1404,1580,1508,1096,1220,1040,1056,1052,892,872,740
6444,4996,4168,3212,3176,3252,2792,2756,2440,2604,2524,2340,2160,2140,1992,1680
5584,3716,3484,2948,2696,2424,2364,2160,2040,1736,1668,1728,1588,1604,1396,1076
4596,3196,2976,1876,2140,1836,1656,1248,1272,1516,1352,1320,1304,1120,1072,828
3360,3456,2884,3180,2280,2332,2192,2284,1952,1824,1588,1532,1780,1768,1356,1396
6692,4064,4196,2256,2940,3008,2552,2724,2424,2176,1872,2040,2088,2044,1876,1608
968,1316,1060,1112,616,572,652,740,660,468,524,556,528,852,352,464
12776,10192,8328,6952,6800,5552,5908,4936,5080,5052,4604,4120,4124,3584,3976,3448
3040,2296,1912,1900,1504,1640,1420,1376,1212,1020,1240,1256,1092,892,1000,1116
6128,5328,3580,3828,3348,3332,2316,2992,2628,2396,3076,3144,2692,1880,2316,2512
1908,2004,1660,1004,1028,980,916,848,672,744,800,800,620,500,536,564
7296,4772,5552,4192,3080,3008,3124,2080,2684,1824,1872,1756,1496,1916,1188,940
