5836,6184,6356,6308,4896,2260,6900,6400,5852,5356,2964,5648,3784,2204,5808,3788
5256,3672,5340,6220,5360,2336,4788,5112,4812,3164,2168,4160,3876,2320,3784,3008
4608,3900,4624,4908,3304,2180,3624,4196,4376,3204,2344,3508,2796,1712,3816,2580
4296,3184,4324,4696,3112,980,3284,3312,4100,2284,1756,3664,2684,1472,2668,1640
4260,2696,3432,3800,2780,1136,3056,3124,3412,2252,1288,2216,2216,1680,3200,1372
4032,2540,3548,3760,2740,664,3064,2808,3164,2264,1428,2656,1612,1016,2884,1340
3628,2640,3464,2988,2276,1132,2740,2756,2848,2228,1448,2268,1728,1184,2512,1440
3544,2100,3484,3256,2456,708,2748,2500,2648,1576,1156,2728,1572,1032,2180,1480
3552,2200,3336,2908,1940,620,2612,2344,2608,1712,1092,2356,1376,820,2408,1108
3144,1764,2768,2744,1996,700,2412,2284,2260,1792,1112,1804,1620,1380,2016,1180
3180,1656,3048,2680,1784,564,2456,2404,2056,1560,948,1976,1640,1080,2084,900
3148,1576,2508,2800,1960,508,2540,2364,1948,1488,952,1640,1656,1024,1800,856
3184,1800,1996,2316,1820,456,2248,2116,2148,1456,1128,1824,1300,1056,1760,784
3080,1580,2360,2344,1640,524,2292,2164,2008,1204,908,1704,1336,672,1620,836
3028,1368,2212,1820,1376,452,2032,1808,1808,1508,944,1764,1196,1052,1784,552
2672,968,1960,1984,1476,408,1744,1496,1528,1084,952,1620,1080,1340,1592,560
