3188,2584,2336,1908,1588,1224,1692,1516,1512,916,1124,1268,1108,1272,972,816
4552,3260,3360,2520,2596,2284,2192,1940,1772,1716,1528,1688,1296,1520,1196,1080
7324,6112,5060,4292,3800,3640,3304,3008,2940,2884,2512,2656,2728,2308,2296,2056
10600,8244,6036,4532,5240,4420,3804,3616,3092,3476,3872,3696,3124,2704,2884,2320
2520,1900,1796,1848,1180,1144,1092,1080,1252,972,984,1012,652,876,924,748
5952,5464,3960,4512,3176,3564,2892,3224,2608,2520,2892,2876,2596,2296,2564,2724
6092,3876,4332,3516,2856,2352,2352,2208,2436,1784,1768,1576,1636,1456,1504,1048
3176,2016,2288,1532,1428,1296,1676,1068,1220,1116,856,864,840,1004,664,560
4756,3944,3180,2132,2696,2040,2076,1724,1780,1720,1636,1492,1456,1312,1324,1164
3240,2636,2208,2040,1616,1844,1708,1704,1376,1344,1256,1024,1124,1216,956,1220
2692,2072,1816,1492,1180,1208,1304,856,988,648,712,568,596,864,388,352
3572,3472,2840,3028,1972,2288,1940,2388,2156,1704,1972,2124,1588,1976,1540,1620
3852,3328,2364,2376,1980,1832,1940,1564,1480,1936,1560,1232,1344,1032,1280,1288
5840,5304,4256,2808,3728,3020,2948,2416,2132,2780,2380,2104,2248,1640,1976,1764
8180,6176,6140,5864,4176,4388,4100,4064,3980,3380,3060,2676,2952,2884,2536,2364
5008,4988,3708,3056,2708,2976,2260,2792,2268,2080,1904,1912,2104,1912,1700,1340
