11084,5268,5116,5440,3248,3920,3240,3112,5200,1504,6076,9216,3772,3328,6904,4116
7520,3988,4272,4632,3400,5280,2440,2832,4028,1464,3948,6304,2652,2928,5272,4416
6528,3504,4612,3332,2192,3536,2436,1732,2588,1216,4244,6704,2916,3008,4488,2644
6272,2836,3432,4124,1976,3588,1720,2188,1916,976,3464,4636,2052,2592,3484,2200
5172,2424,3056,3040,1384,2752,1560,1384,2248,964,3040,4788,1924,2148,3712,2324
5156,2076,2536,2872,1152,2704,1124,1740,2264,956,2856,4492,2012,1984,3124,2472
5160,1800,2792,2576,1280,2376,1700,1496,1756,812,2536,3940,2124,2196,3092,1644
4920,1836,2016,2820,1528,2720,960,1348,1656,636,2260,3644,1572,1968,3016,2268
4524,1552,2292,2512,1276,2296,1048,1352,1584,620,2580,3592,1788,1908,2624,1444
3748,1544,2248,2408,744,2392,1096,1120,1780,648,2260,3188,1460,1512,3004,1824
4012,1624,2028,2004,880,2408,852,1076,1660,444,2204,3208,1424,1736,2636,1820
3912,1928,1652,1732,1164,2048,792,980,1876,432,2140,2820,1356,1584,2520,1832
3768,1548,1512,2108,812,2120,832,1260,1520,404,1912,2596,1228,1372,2568,1832
3728,1180,1532,1800,1116,1996,708,876,1312,680,1808,3124,1276,1648,2228,1260
2904,1344,1504,1672,756,1728,608,884,1672,504,1848,2404,1428,1516,2436,1496
2776,1140,1268,2040,776,2276,452,764,1068,296,1488,1824,968,1488,2052,1788
