4868,3568,3252,2564,2304,2200,2168,1956,1964,1796,1632,1628,1528,1592,1424,1076
6540,5608,5104,4744,3696,3820,3464,3704,3520,2892,2840,2908,2704,2980,2688,2556
4724,4168,3580,2852,2664,2460,2292,2076,1716,2016,1960,1700,1776,1608,1376,1112
4680,2780,2836,1856,1884,1488,1428,1180,1292,1312,1408,1488,1064,1072,936,768
5172,4328,3504,2292,2900,2468,2456,2156,2040,1872,1860,1788,1744,1284,1572,1312
4092,2796,3080,1788,2072,1672,2028,1536,1364,1424,1448,1256,1092,1076,1056,952
5216,3696,3104,2768,2180,2008,1844,1552,1476,1784,1504,1544,1456,1204,1232,1024
6100,4412,4044,4504,2840,3292,3144,2876,2776,2508,2560,2272,1876,2124,1932,1656
4360,4992,3624,2620,2400,1948,1952,1884,1804,1364,1416,1332,1628,1512,1068,1068
3428,2792,2488,2240,1660,1720,1568,1552,1444,1316,1168,1028,1056,1060,908,596
6608,5860,4576,4360,3840,3792,3336,3188,3216,2928,2828,2628,2828,2476,2572,2368
5400,4296,4076,3156,2604,2708,1984,2216,2084,2104,1752,1720,1736,1580,1376,1296
5660,4696,3092,2452,2912,2396,2560,2160,1812,1868,1972,2000,1856,1400,1512,1436
5208,4940,3284,4172,3252,3120,2700,2908,2416,2248,2088,2148,2040,1960,1680,2112
3884,3000,2712,2388,2204,1908,2012,1932,1908,1700,1684,1448,1368,1432,1488,1528
4604,3444,3324,2700,2508,2520,2344,2292,2160,1844,1896,1880,1640,1912,1884,1604
