1700,2088,4160,1864,6024,4420,4520,7292,6240,2280,3776,7328,12572,5800,6132,4348
1368,1948,4236,1896,5624,2244,5028,3884,4712,2184,4924,6228,9624,3756,4824,2896
1032,1324,2716,1648,3736,2884,3548,3976,3976,1884,3576,4616,9108,4360,4584,2712
792,1084,2668,1380,3652,1764,2944,3516,3156,1720,4320,4508,7572,3512,2796,2072
720,1112,2720,1100,3856,1648,2704,2952,3072,1328,2556,3728,6624,3004,3124,1672
704,996,2168,988,3028,1428,2364,2804,2816,1408,3128,3216,6556,3212,3028,1676
640,1036,1952,996,2628,1544,2288,2784,2552,1232,2588,3000,5948,3004,3028,2060
700,940,1844,964,2540,1084,2484,2168,2488,1600,3084,2776,5764,2764,2196,1772
504,756,1804,792,2172,1160,2240,2480,2216,1276,2740,2724,5420,3024,2032,1652
432,936,1452,728,2504,1200,2008,2044,2296,1096,2452,2540,5044,2492,2504,1248
432,848,1556,736,2632,1000,1968,1904,2448,1264,2172,2656,4656,2144,2324,1276
468,780,1768,764,2472,908,1384,1704,2336,1260,2200,2520,4512,2280,2200,1212
456,916,1328,664,2164,924,1484,1952,2036,1108,2596,2368,4424,2160,1728,1084
404,816,1524,748,1752,888,1456,1668,1968,1212,2288,2020,4268,2252,1772,1236
364,792,1216,652,2480,916,1452,1416,1972,1060,1916,1880,3816,2056,1704,1012
324,872,1284,632,1860,816,1224,1056,1424,1152,2368,1916,3396,1812,1356,972
