376,258,361,61,678,683,749,56,52,768,794,36,653,577,1319,632
654,262,314,120,876,661,743,81,100,644,658,80,542,465,1267,647
548,321,305,115,871,607,691,122,143,662,688,94,506,531,1248,675
637,329,260,78,735,750,715,123,128,676,658,115,622,536,1170,645
452,218,356,55,623,762,739,70,72,743,798,74,677,521,1281,594
500,315,340,93,857,585,726,86,95,709,721,81,569,552,1281,584
702,453,316,200,711,554,543,154,100,628,593,114,500,471,1259,765
636,333,273,95,936,883,749,92,184,614,631,60,368,458,1204,624
302,186,424,57,727,793,758,82,22,767,841,31,740,456,1429,529
475,252,387,77,682,852,706,72,111,492,683,86,583,620,1268,657
508,365,156,159,675,873,755,137,170,692,548,42,539,437,1418,567
539,296,355,64,877,722,741,124,67,679,679,62,512,498,1390,565
463,319,365,71,937,719,782,59,72,714,706,75,381,484,1413,545
489,296,317,93,654,890,713,119,157,659,667,102,475,446,1282,666
526,375,437,111,829,724,709,115,164,591,658,63,411,618,888,664
580,315,300,95,901,597,698,128,169,598,614,80,383,638,1315,599
