808,401,1556,1047,1782,810,1205,1132,622,1199,257,899,1104,646,1920,733
1233,395,1449,858,1697,857,1085,1134,640,1448,260,924,941,791,1740,817
1075,415,1080,1032,1831,887,1286,1183,562,1498,109,911,994,656,1671,827
1005,369,1688,720,1812,671,1368,1245,621,1434,264,783,779,620,2029,705
949,498,1564,1070,1265,825,1363,1204,575,1567,355,874,831,581,1787,713
1208,380,1457,987,1681,610,1143,1185,708,1300,196,894,1265,704,1712,763
1162,331,1578,1067,1744,733,896,1333,465,1366,254,845,972,639,1936,703
1093,368,1630,1070,1710,758,1236,943,601,1547,180,897,732,716,1897,769
1122,323,1561,1030,1796,805,1181,1191,498,1283,275,813,937,651,1965,787
1039,466,1610,1131,1640,713,1307,1319,567,1175,153,773,813,575,2079,636
1082,432,1442,1035,1683,877,1325,1019,677,1205,200,1050,1160,711,1728,726
1067,330,1664,1135,1794,631,1402,1339,500,1442,199,540,841,539,2076,717
965,376,1591,1098,1757,682,1293,1285,525,1404,291,804,659,597,2121,755
950,357,1662,1240,1680,840,1289,1324,553,1554,135,826,841,382,1863,729
949,427,1546,1080,1793,775,1227,1233,666,1377,147,817,1035,623,1546,661
1140,372,1528,991,1760,735,1240,1279,682,1342,123,800,1077,656,1934,551
