2253,34609,8725,2578,927,10661,6646,3047,10548,3117,2953,5623,20743,13401,1397,3139
3320,25198,8056,2757,1047,10498,6579,3570,10428,3349,3314,6269,19762,13731,1663,3242
3048,34621,6347,2574,971,10787,6919,3275,10350,2999,3038,5929,20596,12913,1511,3030
2991,34499,8689,1844,934,10694,6604,3202,10388,3075,3102,5806,20740,13602,1415,2852
3131,33685,9013,2591,688,10608,6595,2916,10516,3111,3235,5712,20881,13723,1365,3051
3200,34084,8149,2603,1040,8212,6887,3391,10370,3233,3141,5924,20359,13401,1638,3045
3166,33772,8853,2670,1072,10921,4661,3402,10474,3164,3209,6379,19932,12857,1538,3283
3036,34142,9022,2570,895,10835,6812,2307,10900,3125,3039,5623,20272,13211,1470,3086
3339,33564,8465,2694,968,10224,6442,3221,8168,3251,3072,6256,20917,13317,1516,3337
2758,34555,8747,2359,897,11223,6474,2977,11010,2191,2870,5805,20355,13192,1403,3537
3175,33984,8640,2727,1034,10561,6754,3231,10529,3182,2451,6021,20414,13078,1646,2860
3049,34194,8429,2562,903,10729,7013,3262,10758,3181,3029,4702,20273,13303,1394,3005
2967,34564,8953,2656,1000,10981,6121,3239,10591,3059,3151,5796,14965,13137,1454,3096
3049,34434,8611,2509,980,10809,6695,3072,10465,3054,3138,5698,20537,9948,1449,3275
3308,33452,8406,2642,1092,10532,6562,3461,10605,3507,3213,6068,20108,13434,1240,3009
3288,34266,8054,2655,1028,10506,6427,3165,10906,3382,3220,6178,20287,13183,1696,1965
