3709,3483,1636,1404,3941,3188,2872,1391,1554,1366,1384,954,2025,3166,4833,6363
5086,2819,1597,1269,3999,3083,2667,1455,1733,1395,1166,823,2425,3188,5025,6160
5135,3170,1248,1274,4030,3283,2677,1216,1548,1603,1384,978,2823,2812,4706,6405
5086,3078,1912,718,3771,3526,2494,1511,1630,1452,1437,760,2455,3426,5115,6161
4993,3066,1600,1130,3070,3471,2581,1106,2580,1439,1018,1002,2642,2706,4925,6404
5778,2889,1638,1184,4129,2491,2509,1213,1648,1419,1313,925,2685,2575,4933,6503
5557,2931,1473,1088,4110,3392,1818,1186,2002,1364,1212,909,2973,2848,4998,6338
6378,2892,1463,1126,4200,3360,2413,936,1189,1229,1418,1428,2614,2693,4892,6343
5945,2999,1421,1077,4100,3476,2433,1072,953,1371,1078,808,2765,3147,5059,6402
5732,3028,1489,1091,4040,3354,2372,1319,1676,975,1278,1262,2617,2579,4992,6668
6103,2680,1571,1046,4191,3431,2436,1050,1807,1307,794,866,2891,2850,4949,6439
6424,2698,1965,1014,3959,3469,2236,1109,1332,1454,1306,583,2580,2666,5038,6707
5549,2739,2119,1034,4085,3462,2298,1138,1531,1417,1149,844,2208,2654,5142,6439
5674,2793,1777,1015,4157,3617,2677,1120,1696,1449,1173,870,3144,2012,5109,5898
6243,2715,1373,942,4093,3485,2370,1293,1823,1342,1308,765,3300,2385,3686,6401
6289,2693,1492,948,4200,3516,2450,1109,1193,1200,1228,982,3200,2839,5289,4584
