28197,36491,35683,47262,30547,46211,42639,44553
32483,31755,35075,48070,30805,46173,42640,44231
32658,35978,30788,47184,30361,47030,41801,45185
32337,35649,35238,42088,30204,46545,42505,45284
32437,36069,34899,48445,26333,45900,42130,45553
33023,35682,35109,48425,30372,40361,42079,44868
33233,35357,35325,48175,30113,46276,36441,45394
33153,35780,35249,48572,30297,45550,41900,39403
