23502,30406,29733,39382,25459,38505,35533,37133
27071,26460,29229,40054,25674,38478,35529,36866
27215,29982,25655,39321,25302,39194,34833,37653
26949,29705,29368,35075,25165,38789,35421,37736
27028,30058,29082,40373,21945,38245,35111,37962
27521,29738,29257,40349,25309,33633,35067,37392
27696,29465,29436,40145,25094,38558,30373,37829
27629,29820,29373,40476,25250,37958,34914,32835
